Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
21759893033,Die Grünen,Die Grünen,25999,26
1660071144087431,Karl Nehammer,Volkspartei,18354,464
658997160869183,Andreas Babler,SPÖ,17557,91
32984679070,Greenpeace Österreich,Greenpeace Österreich,17307,207
1977684662509834,Herbert Kickl,FPÖ,14068,113
125946327466544,Wirtschaftskammer,Wirtschaftskammer,11553,24
110971788921077,Stadt Wien,Stadt Wien,11444,42
169163053117,Wiener Zeitung,Wiener Zeitung GmbH,10393,54
15078244418,Volkspartei,Volkspartei,7731,97
63702522062,WWF Austria,WWF Österreich,7056,72
88676876113,Die Grünen Wien,die Grünen Wien,6581,114
143074097483,SOS-Kinderdorf Österreich,SOS-Kinderdorf Österreich,5694,113
162282402150706,exxpress.at,web eXXpress Medien Holding GmbH,5690,50
355872020946873,Servus Partei,Servus Partei,5570,11
111392511033485,MFG Österreich - Menschen Freiheit Grundrechte,MFG Österreich,5070,13
430580860556,Österreichisches Rotes Kreuz,Österreichisches Rotes Kreuz,4670,32
249711788442567,W8 Design & Tecnologia,These ads ran without a disclaimer,4617,104
1391216441106894,Wirtschaftsagentur Wien - Vienna Business Agency,Wirtschaftsagentur Wien - Vienna Business Agency,4562,63
362253720304862,KEINE,"Wandel – Partei für Mensch, Tier und Planet.",4345,153
1553709981598439,Bundesministerium für Arbeit und Wirtschaft,Bundesministerium für Arbeit und Wirtschaft,4311,72
1576711892460949,Sandra Krautwaschl,Die Grünen Steiermark,4171,101
97997637890,Die Grünen in der Steiermark,Die Grünen Steiermark Landtagsklub,4163,64
77393060080,SPÖ,SPÖ,4121,16
255318067965019,SPÖ im Parlament,SPÖ-Parlamentsklub,3999,4
59212737281,UNICEF Österreich,UNICEF Österreich,3936,18
1648447185409375,"Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft","Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft",3600,5
590930261019192,Maximilian Krauss,FPÖ-Wien,3223,10
344495085589804,Grüne Wirtschaft,Grüne Wirtschaft,3181,15
118650078186762,Allianz Österreich,Allianz Elementar Versicherungs-Aktiengesellschaft,3100,8
1806220812928034,Unser Vorarlberg,Unser Vorarlberg,3088,10
136345101209,VGT Austria,VGT Austria,3035,25
97997637890,Die Grünen in der Steiermark,Die Grünen Steiermark,2890,29
1578931835519981,Bundeskanzleramt Österreich,Bundeskanzleramt Österreich,2860,6
264595360605,Arbeiterkammer Oberösterreich,Arbeiterkammer Oberösterreich,2851,34
469224340477013,Barbara Neßler,Barbara Neßler,2499,18
45771186247,voestalpine,voestalpine,2323,5
494195290313,Udo Landbauer,FPÖ Niederösterreich,2320,55
114818145852,Steirische Volkspartei,Steirische Volkspartei,2315,189
1079650008770485,kontrast.at,kontrast.at,2313,155
107152329360788,Arbeiterkammer,Arbeiterkammer,2155,7
134093926635579,Grüne Wirtschaft,Grüne Wirtschaft,2142,51
469284460250113,Unser Niederösterreich,Unser Niederösterreich,1968,8
101882968344032,Die Gelben - Gelb,Die Gelben - Gelb,1923,185
271653890354825,Judith Schwentner,Die Grazer Grünen,1818,8
205710866133426,klimaaktiv,"Bundesministerium für Klimaschutz, Umwelt, Energie, Mobilität, Innovation und Technologie (BMK)",1818,59
1394945374095014,Transformice pro,These ads ran without a disclaimer,1723,66
108046008391888,Zivilschutz.at,Österreichischer Zivilschutzverband,1717,46
156066997793937,Volvo Car Österreich,Volvo Car Austria,1619,8
100626156097,profil,Profil Redaktion GmbH,1572,66
362745846902584,AT Niems,These ads ran without a disclaimer,1474,55
120645121372982,WKO Steiermark,WKO Steiermark,1472,60
115130990779,Plan International Österreich,Plan International Österreich,1464,18
88108406133,SPÖ Wien,SPÖ Wien,1442,48
328437010251,KPÖ Steiermark,KPÖ Steiermark,1428,54
237093182822801,Klima Biennale Wien,Klima Biennale Wien,1383,4
605431019800888,Christopher Drexler,Steirische Volkspartei,1380,10
101224425507213,MFG Oberösterreich - Menschen Freiheit Grundrechte,MFG Österreich – Menschen Freiheit Grundrechte,1351,3
163811269488,CARE Österreich,CARE Österreich,1341,7
66095458281,Mario Kunasek,FPÖ Steiermark,1326,12
105633878838241,climate,Die Grünen Steiermark,1171,29
118665682807424,Moment Magazin,Momentum Institut,1164,142
30925241455,Amnesty International Austria,Amnesty International Österreich,1155,4
282679804922975,OBS ORF-Beitrags Service,ORF-Beitrags Service GmbH,1123,24
129167437490055,Anton Lang,SPÖ Steiermark,1103,18
110916767214618,Samariterbund Wien - Helfen wir gemeinsam.,Arbeiter-Samariter-Bund Österreichs Landesverband Wien,1059,12
69336818831,GLOBAL 2000,GLOBAL 2000,1025,12
106014062002770,Joachim Aigner,MFG Österreich – Menschen Freiheit Grundrechte,1024,4
36714973506,VIER PFOTEN,VIER PFOTEN,1000,6
1378265592489944,Neue Zeit,NeueZeit.at,993,165
111639237974851,Dagmar Häusler,MFG Österreich – Menschen Freiheit Grundrechte,980,4
306323002713281,Steirische Wirtschaft,WKO Steiermark,978,60
143456819025728,SPÖ Steiermark,SPÖ Steiermark,974,11
1832058990399429,Hoval,Hoval,949,8
111997548180657,Materie,NEOS Parlamentsklub,934,96
580791221952500,NEOS Wien,NEOS Wien,933,8
327450964017497,NEOS,NEOS,933,26
328018270709073,Michael Ludwig,Michael Ludwig,856,27
1697898137102698,Christof Bitschi,Vorarlberger Freiheitliche - FPÖ,848,9
128784123640148,Unsere Industrie denkt neu,Unsere Industrie denkt neu,799,7
353927555088618,Rudolf Taschner,Rudolf Taschner,779,26
1159313807613199,MEGA Bildungsstiftung,MEGA Bildungsstiftung,777,16
559467731640968,Neue Zeit Oberösterreich,Neue Zeit,768,199
2175703466044933,Stefan Kaineder,Die Grünen Oberösterreich,763,7
298913563307852,Tennis Team,These ads ran without a disclaimer,761,3
167792116901542,KPÖ Graz,KPÖ Steiermark,753,27
116325241789990,Technosystem Informática,These ads ran without a disclaimer,746,20
110505960537604,FPÖ TV,FPÖ,736,2
94967955198,Die Grünen Vorarlberg,Die Grünen Vorarlberg,716,5
248450014269,ServusTV,ServusTV,689,84
204532472901378,Arbeiterkammer Vorarlberg,Arbeiterkammer Vorarlberg,673,53
191576624211837,KOSMO,KOSMO,670,24
312134126182731,Arbeit&Wirtschaft Magazin,Arbeit&Wirtschaft Magazin,658,33
230725004508,Freiheitliche Wirtschaft - FW Österreich,Freiheitliche Wirtschaft Österreich,654,35
245903921938221,Der Fahrzeughandel,Wirtschaftskammer Österreich Bundesgremium Fahrzeughandel,643,14
109672702045646,Facts For Green Mobility,Flughafen Wien,635,14
1658799041043018,Wirtschaftsbund Vorarlberg - Vorarlberger Wirtschaft,Wirtschaftsbund Vorarlberg - Vorarlberger Wirtschaft,623,5
145146972927688,"Bundesministerium für Bildung, Wissenschaft und Forschung","Bundesministerium für Bildung, Wissenschaft und Forschung",623,10
2086166461630977,Verkehrswirtschaft Österreich,Verkehrswirtschaft Österreich,619,15
178362315106,European Parliament,European Parliament,616,32
146059822108485,PRO-GE,PRO-GE,601,24
105276629552333,Österreichisches Parlament,Österreichisches Parlament,601,12
118354977897497,DPI - Dokumentationsstelle,DPI – Dokumentationsstelle,601,9
105580658718042,Nikolaus Stampfer,Salzburger Volkspartei,597,3
106263184944570,Neue Zeit Niederösterreich,Neue Zeit,594,168
150646191784125,NEOS Steiermark,NEOS Steiermark,594,5
1627214604178486,Verein Soja aus Österreich,Verein Soja aus Österreich,581,60
1439246269679045,WIENER STÄDTISCHE,WIENER STÄDTISCHE,576,11
466300566732863,Ländle Qualitätsprodukte,Ländle Qualitätsprodukte,575,11
104533125908814,Hypo Vorarlberg,Hypo Vorarlberg Bank AG,563,21
250757741607924,Land Oberösterreich,Land Oberösterreich,561,10
404201443015504,Chris Alge - Xi,Xi - Chance Zukunft,559,4
108085950897096,Verein Feministische Alleinerzieherinnen,Verein Feministische Alleinerzieherinnen,518,22
107538569291611,Arbeiterkammer Steiermark,Arbeiterkammer Steiermark,513,57
704917259619990,ÖVP-Parlamentsklub,ÖVP-Parlamentsklub,511,7
105875787460168,Philip Kucher,Philip Kucher,507,4
348653935649916,David Egger,Sozialdemokratische Partei Österreichs - Landesorganisation Salzburg,496,8
269980709831300,Walter Ruck,Wirtschaftskammer Wien,495,11
179085222154531,ÖGB,ÖGB,480,10
101874152787958,Lilly Beauty,These ads ran without a disclaimer,466,13
100862924824056,Roland Fürst,Roland Fürst,458,8
456681887737163,Arbeit&Wirtschaft Blog,Arbeit&Wirtschaft Blog,453,30
233694330135809,Volkspartei Burgenland - ÖVP,Volkspartei Burgenland - ÖVP,450,7
1047221682152437,Christoph Wiederkehr,NEOS Wien,450,3
243190742384882,Salzburger Volkspartei,Salzburger Volkspartei,438,13
189632219705,ChEck iT!,Suchthilfe Wien gGmbH  - checkit!,438,1
354641211071088,Invastsmert,These ads ran without a disclaimer,428,8
437940566379060,So ist die FPÖ,SJ Österreich,424,22
217664835989,Sozialdemokratischer Wirtschaftsverband Wien,Sozialdemokratischer Wirtschaftsverband Wien,414,8
103380546005558,Sven Hergovich,Sven Hergovich,405,10
107828154818146,SPÖ Landtagsklub Burgenland,SPÖ Landtagsklub Burgenland,401,5
197818597454,e-control,e-control,400,2
100690779439822,Ok_linz,OÖ Landes-Kultur GmbH,397,17
1803758856542802,So ist die ÖVP,SJ Österreich,388,24
188887757808410,Freiheitliche Wirtschaft - FW Niederösterreich,Freiheitliche Wirtschaft Niederösterreich,385,35
101675498688754,Rechtsanwalt Mag. Marcus Marakovics,Mag. Marcus Marakovics,380,18
126246054600,ERSTE Foundation,ERSTE Foundation,379,5
127439851282095,Frauen in Graz,Frauen in Graz,375,22
128087587219333,Freiheitliche Jugend - FJ Niederösterreich,Freiheitliche Jugend - FJ Niederösterreich,373,7
2296022657123171,Neue Zeit Kärnten,Neue Zeit,370,136
538696926306462,Psychoterapia Izabela Faryna,These ads ran without a disclaimer,368,25
873046356109484,Digitall Caiazzo,These ads ran without a disclaimer,364,15
662847197251247,OÖ Kultur,OÖ Landes-Kultur GmbH,350,30
243225039137708,Beate Meinl-Reisinger,NEOS,350,6
399212080272441,Stadt Wien - Integration und Diversität,Stadt Wien,350,2
109454438422150,LOOKAUT,Wirtschaftskammer Österreich,349,9
111571508537980,Der Sekundärrohstoffhandel,Fachausschuss Sekundärrohstoffhandel,343,20
141998935555,Kurt Hohensinner,Grazer Volkspartei,340,4
144875605538239,Weiterbildung in Wien | waff,waff,336,2
127656051119,Die GRÜNEN Salzburg,Die GRÜNEN Salzburg,334,4
654992014543363,Christian Hafenecker,Christian Hafenecker,333,20
104349791806207,Neue Zeit Burgenland,Neue Zeit,333,82
161964917009784,Michaela Schmidt Sbg,Michaela Schmidt,332,4
673904959362153,FPÖ Kärnten,FPÖ Kärnten,330,22
289163077789256,OÖVP - die Oberösterreichische Volkspartei,Oberösterreichische Volkspartei OÖVP,322,2
105448137489878,Melanie Erasim,Melanie Erasim,319,26
152813273042,Die GRÜNEN Mödling,Die Grünen Mödling,316,7
106562532744419,Stadt Graz,Stadt Graz,313,2
120593564649216,Arbeiterkammer Tirol,Arbeiterkammer Tirol,307,6
200201856970,Arbeiterkammer Niederösterreich,Arbeiterkammer Niederösterreich,303,5
174589823115196,Elisabeth Götze,Elisabeth Götze,301,2
351458116797,Drei Hilft,Drei Hilft,300,1
729443877234836,Sigi Maurer,Sigi Maurer,300,1
100633859594406,TUN. GreenDeal Vorarlberg,TUN. Green Deal Vorarlberg (e.V),300,6
105875787460168,Philip Kucher,SPÖ-Parlamentsklub,300,3
1929623263924061,Jürgen Czernohorszky,Jürgen Czernohorszky,299,10
74814102052,Magenta Telekom,Magenta Telekom,298,6
2527636314137693,Erwin Angerer,Freiheitlicher Landtagsklub Kärnten,297,13
153562024701087,Marmorschlössl - Sisi's Cottage,OÖ Landes-Kultur GmbH,279,20
99091832554,energieleben,energieleben,275,1
117791943721,Claudia Klimt-Weithaler,KPÖ Steiermark,275,2
107893377544554,Gesunde Arbeit,Gesunde Arbeit,272,18
176710669666,Freiheitliche Wirtschaft Wien - FPÖ pro Mittelstand,Freiheitliche Wirtschaft Wien,270,9
1710615845922139,Gewerbliche Dienstleister OÖ.,WKOÖ - Gewerbliche Dienstleister Oberösterreich,268,5
182135975896933,Volkshochschule Steiermark,Volkshochschule Steiermark,261,17
147174679238179,Grüne Jugend Oberösterreich,Grüne Jugend Oberösterreich,259,6
71977336984,Caritas Österreich,Caritas Österreich,257,3
556052651431075,Advantage Wirtschaftsmagazin,Advantage Wirtschaftsmagazin,255,6
133612666671985,Werner Kogler,Die Grünen,250,2
101851058454164,Wald4Leben,Wald4Leben GmbH,240,18
756487034437356,Beton Dialog Österreich,Beton Dialog Österreich,236,18
103199918148403,Michaela Löff,Michaela Löff,230,4
267349533438176,NEOS Oberösterreich,NEOS,225,11
135953609780627,Dominik Nepp,FPÖ-Wien,224,1
174472552686692,Fans de justin bieber,These ads ran without a disclaimer,223,14
364093897023468,FSG - Fraktion Sozialdemokratischer GewerkschafterInnen,FSG,218,9
286690701198613,Pyd.at,These ads ran without a disclaimer,216,4
38896933646,Junge ÖVP,Junge ÖVP,215,5
336536252878895,Hulos Juiik,These ads ran without a disclaimer,210,10
284524533339913,Kleinwasserkraft,Kleinwasserkraft Österreich,209,12
1575032262742599,FPÖ Burgenland,FPÖ Burgenland,207,16
131167621794613,Verpackung mit Zukunft,Plattform Verpackung mit Zukunft,204,4
84955135551,Die Grünen Oberösterreich,Die Grünen Oberösterreich,200,2
112672248087517,FPÖ Bezirksgruppe Tulln,FPÖ Bezirksgruppe Tulln,200,1
113272186790700,Rudolf Silvan,Rudolf Silvan,200,4
1573397716229902,Bürgerliste Für HaaG,Bürgerliste Für HaaG,200,2
115164883254851,Henrike Brandstötter,Henrike Brandstötter | NEOS Parlamentsklub,199,4
217386655005525,Tiroler Volkspartei,Tiroler Volkspartei,199,2
477749509065549,Gms Gourmet,Gms Gourmet,193,5
104525294314108,Wärme aus Holz,Österreichischer Biomasse-Verband,193,4
123387981039248,Grüne Mariahilf,die Grünen Wien,184,4
329078244207047,Rechtsanwalt Sascha Flatz,Rechtsanwalt Sascha Flatz,181,11
259298681150415,SPÖ Bezirk Lilienfeld,SPÖ Bezirk Lilienfeld,181,5
131487300047994,Michaela Schmidt,Michaela Schmidt,179,3
287190191146799,Team Kärnten- Klagenfurt,Team Kärnten- Klagenfurt,178,4
103771952735371,Christoph Luisser,FPÖ Niederösterreich,172,3
140551609297017,Grazer Volkspartei,Grazer Volkspartei,164,10
89860257881,Die Grünen Kärnten,Die Grünen Kärnten,156,4
107403721609239,Klimaticket,"Bundesministerium für Klimaschutz, Umwelt, Energie, Mobilität, Innovation und Technologie (BMK)",152,2
101902201859167,Michael Lindner,SPÖ Oberösterreich,150,1
103082506151392,Modell Steiermark,Modell Steiermark,150,1
108116907580428,Christian Ragger,Christian Ragger,146,4
102617091555613,Isabella Theuermann,Isabella Theuermann,145,14
486267328089652,Anton Mattle,Tiroler Volkspartei,144,4
254276978015055,Friday Nightskating,die Grünen Wien,141,1
2076636719240641,Salzburger Volkspartei - Salzburg Stadt,Salzburger Volkspartei - Salzburg Stadt,139,1
100494899679644,Hans Peter Doskozil,SPÖ Burgenland,133,3
272709416100884,Caritas Salzburg,Caritas Salzburg,132,2
124109074294803,Die Grünen Wien - Innere Stadt,die Grünen Wien,130,3
103957828637299,Gemma Lehre,waff,126,3
112115411309958,Manuel Krautgartner,MFG Österreich – Menschen Freiheit Grundrechte,126,3
328114213949960,SPÖ Obersteiermark West,SPÖ Obersteiermark West,125,2
526470757450133,Martin Borger,Martin Borger,120,2
1397420063882542,SPÖ Schruns u. Parteifreie,SPÖ Schruns u. Parteifreie,120,1
126627937367211,Die Grünen Leopoldstadt,die Grünen Wien,120,2
101454578442796,Klima-Allianz OÖ,Klima-Allianz Oberösterreich,119,1
126317267390313,Die Grünen Landstraße,die Grünen Wien,116,4
973999222661343,Volkshilfe Wien,Volkshilfe Wien,116,8
153217468049138,Sumerauerhof St. Florian,OÖ Landes-Kultur GmbH,115,8
101678184635889,Foodwatch Österreich,Foodwatch Österreich,115,3
112824921274,Die Grünen Linz,Klub der Grünen im Linzer Gemeinderat,115,2
129438477106157,Karl-Renner-Institut,Karl-Renner-Institut,114,9
