Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
178362315106,European Parliament,European Parliament,484102,3094
122344957784863,Amnistia Internacional Portugal,Amnistia Internacional Portugal,380319,1534
107898832590939,European Commission,European Commission,319381,555
193697864002162,UNICEF Portugal,UNICEF Portugal,288900,497
347829038571812,Aldeias de Crianças SOS Portugal,Aldeias de Crianças SOS Portugal,88677,1022
197936253581591,Fundação Francisco Manuel dos Santos,Fundação Francisco Manuel dos Santos,88454,1444
170555122972051,Parlamento Europeu - Gabinete em Portugal,European Parliament,85000,252
163880252839,Deco Proteste,DECO PROTESTE,79724,1506
863284277093093,Pingo Doce,Pingo Doce,79058,551
103926598003026,Galp Solar,These ads ran without a disclaimer,46821,70
170400489279,Representação da Comissão Europeia em Portugal,Representação da Comissão Europeia em Portugal,30425,107
113387386723680,Pensa Positivo,Movimento Pensa Positivo,29770,634
1398870106854568,Ei - Educação e Informação Financeira,Associação Mutualista Montepio,29108,75
113734425308564,Ben & Jerry's,Unilever FIMA,24987,10
412322482264070,Nespresso,Nespresso,24012,187
1601186910118928,Banco BPI,Banco BPI,21753,70
147547541961576,Council of the European Union,Council of the European Union,21594,919
122118287806643,Vodafone Portugal,Vodafone Portugal,21000,2
833033333450772,BPI Solidariedade,Banco BPI,20702,44
732674633538452,Mudei os Móveis,Nuno Miguel Carcau Mateus,19774,29
116426248469551,esquerda.net,Esquerda Net,19388,75
901697383231864,Contas Connosco,Contas Connosco,19198,145
1188912861123865,Findigno,Best Lead Prestige Unipessoal lda,18826,26
413640292147336,Webmóveis,Nuno Miguel Carcau Mateus,18017,30
113826510748689,Water of The Future,Fuel Publicidade,17544,1
28312410177,World Food Programme,These ads ran without a disclaimer,17180,227
103539582320797,Soluções Sustentáveis EDP,"EDP - Energias de Portugal, S.A.",16831,20
69209479569,MEO,MEO,15535,36
2279635848950120,Easyshop,These ads ran without a disclaimer,15505,54
259211337438,Continente,Continente,15428,31
170555122972051,Parlamento Europeu - Gabinete em Portugal,Parlamento Europeu - Gabinete em Portugal,15112,44
2167612913269887,Loja da Fábrica,Nuno Miguel Carcau Mateus,14873,26
310292928990664,Câmara Municipal de Lisboa,Câmara Municipal de Lisboa,14628,79
