Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
404427720023574,Extrême,Emilie Marie-Hélène Boisselle,79239,8
104442548176455,Mademoiselle Culotte,These ads ran without a disclaimer,78603,27
1539166179460431,Isolation et Ravalement,These ads ran without a disclaimer,78503,154
2263121200569757,Isolations Gratuite,LA PLATEFORME DU LEAD,78316,519
475724165824248,Roundtable on Sustainable Palm Oil - RSPO,Roundtable on Sustainable Palm Oil - RSPO,77539,17
99340666617,Nettoyons la Nature,E.Leclerc,76745,10
1757782394471400,Brut,Brut,75809,149
1757782394471400,Brut,These ads ran without a disclaimer,75766,210
413401852112275,La Mie de Pain,LA MIE DE PAIN,75189,187
610275735795477,Kinder Joy of moving,Ferrero France Commerciale,74878,4
323618734452141,Brief.me,Brief.me,74761,58
2420487738043690,Energie-solaire.io,Dolead,74754,756
103804191671034,Tilt,"Tilt, une initiative de l'AFD",74414,699
43083507654,Enercoop,Enercoop,74366,366
528000693909356,Rôle Energies,These ads ran without a disclaimer,73285,19
145392792632,WWF-France,WWF France,71937,220
328157150830,Fondation Perce-Neige,Fondation Perce-Neige,71361,118
145392792632,WWF-France,WWF-France,70552,317
500437833654583,Agence française pour la biodiversité,Agence française pour la biodiversité,70000,13
1642011509390003,Wizbii Money,Wizbii,69026,296
775873105906446,TENA Femmes,Essity France,67291,5
103256579016125,Amplify en France,Amplify France,66260,40
100140410085507,350 France,350 France,66000,87
121852905877303,900.care,Aymeric Grange,65527,160
170791994261,Audi France,Audi France,64497,3
1598764970362891,Jordan Bardella,Jordan Bardella,64178,186
1815507421886752,Les primes énergie FR,Primes Energetiques,63696,880
816074091903635,Comme Avant,Comme Avant,63214,1368
173257392750594,Commission européenne en France,Commission européenne en France,62921,101
631909843561408,Nespresso,Nespresso,62859,9
100561919085629,Ma Prime Solaire,These ads ran without a disclaimer,62445,28
911701392321382,Les Artisans Eco,These ads ran without a disclaimer,61675,22
120780477955028,Secours populaire,Secours populaire,61197,175
168901966533877,Institut Montaigne,Institut Montaigne,61154,776
116455261255,Action contre la Faim (France),Action contre la Faim,60009,841
128876393864352,Ligue 1 Uber Eats,LIGUE DE FOOTBALL PROFESSIONNEL,60000,30
110844793649736,Ekoblue,Ekoblue,58719,375
128829237956,easyJet,easyJet,58519,1
301330928866,IVG : vous hésitez ? Venez en parler !,IVG : vous hésitez ? Venez en parler !,58480,321
173206532693654,VELUX,VELUX,58112,57
321102471315265,Elues Locales,Elueslocales.fr,58065,441
279472026328475,Pompe A Chaleur Aides.com,LA PLATEFORME DU LEAD,57901,147
28312410177,World Food Programme,These ads ran without a disclaimer,57149,244
446043358936202,Climb,These ads ran without a disclaimer,57132,114
220098248063927,Samusocial de Paris,Samusocial de Paris,56039,341
353545561433190,Almo Nature,Almo Nature,55991,28
104559131401402,ARS Hauts-de-France,Agence Régionale de Santé des Hauts-de-France,55296,9
54309785742,Fondation pour la Nature et l'Homme,Fondation pour la Nature et l'Homme,54976,960
137102989708866,Fondation Jérôme Lejeune,Fondation Jérôme Lejeune,54553,1012
206816856023737,BIODERMA,BIODERMA,54480,131
172991730153781,Energies subventions,David Itah,54331,113
2181830098768270,Saint-Gobain,COMPAGNIE DE SAINT-GOBAIN,54000,12
360872200698949,Afev France,Afev,53963,144
103137082036088,Mon projet solaire en partenariat avec EDF ENR,Dolead,53687,54
119691496094990,Omi,Omi SAS,53505,10
101714984908382,Masque Protector,SONICS,52755,50
278422012257681,Le Pacte,Le Pacte,52589,833
256197435586,Handicap International - Humanity & Inclusion,Handicap International - Humanity & Inclusion,52261,1156
32469808966,SOS Villages d'Enfants (France),SOS Villages d'Enfants (France),51937,856
111813051744,ACTION ENFANCE,ACTION ENFANCE,51314,144
1891306977793412,France Alzheimer et maladies apparentées,France Alzheimer et maladies apparentées,51151,788
360242054162337,Ooinvestir,Ooinvestir,50883,59
301330928866,IVG : vous hésitez ? Venez en parler !,SOS détresse,50573,281
106744734249541,J'accueille,SINGA France,50526,286
108617524393838,Ma Mutuelle,These ads ran without a disclaimer,50485,24
112558237309147,iji.eco,iji.eco,49845,132
35366632548,CFDT,CFDT,49596,455
108976890348,Vaincre la Mucoviscidose,Vaincre la Mucoviscidose,49226,313
106117859442264,Chilly's,These ads ran without a disclaimer,48702,14
323114175072803,Pompe à Chaleur à 1€,These ads ran without a disclaimer,48219,19
26907085049,Scouts et Guides de France,Scouts et Guides de France,47930,167
1620638098209175,SOS MEDITERRANEE France,SOS MEDITERRANEE France,47923,288
229791257568789,Assureur Français,These ads ran without a disclaimer,47189,5
384955301529344,Institut du Cerveau - Paris Brain Institute,ICM - Institut du Cerveau et de la Moelle épinière,46674,392
124743098139710,Alternativi,Jean Belhache,45862,268
426045577958757,Prime Énergie,These ads ran without a disclaimer,45570,14
544425445579374,L'Œuvre d'Orient,L'Œuvre d'Orient,45212,348
287465005451475,Meilleur Habitat De France,LA PLATEFORME DU LEAD,45142,72
