Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
178362315106,European Parliament,European Parliament,87330,4021
107898832590939,European Commission,European Commission,74144,856
101556345428377,Gibanje Svoboda,Gibanje Svoboda,59152,241
1543883469231132,Nova24TV,Nova24TV,46789,636
30790585231,SDS - Slovenska demokratska stranka,SDS - Slovenska demokratska stranka,41079,1176
32585228571,Janez Janša,SDS - Slovenska demokratska stranka,38490,448
114597496654474,necenzurirano.si,Necenzurirano.si,33598,2779
12676777580,Socialni demokrati (SD),Socialni demokrati (SD),27542,1362
285304408294792,Levica,Levica,27375,685
111314452327761,NSi,NSi,26913,209
100351174902531,Care4Climate,Care4Climate,25019,401
153468849861398,N1 Slovenija,N1 Slovenija,23846,534
135419383441,Žurnal24,Žurnal24,19704,420
152400648234312,Novice Svet24,Novice Svet24,19003,3813
100107313369390,Evropska komisija v Sloveniji,Evropska komisija v Sloveniji,18490,782
183314631692914,Evropski parlament Slovenija,Evropski parlament Slovenija,16905,513
101556345428377,Gibanje Svoboda,Svoboda,16239,96
195508530477478,Greenpeace Slovenija,Greenpeace v Sloveniji,15302,212
98358327274,Pirati,Piratska stranka Slovenije,13919,238
98358327274,Pirati,Pirati,11955,731
121443474562882,Fugo,These ads ran without a disclaimer,11594,4
1838954599722440,Matej Tonin,NSi,10927,114
183314631692914,Evropski parlament Slovenija,"Evropski parlament, pisarna v Sloveniji",10235,167
147547541961576,Council of the European Union,Council of the European Union,9866,1227
387199461316883,Radgonske gorice,Radgonske gorice,9600,460
240537846376462,Inštitut 8. marec,Zavod raziskovalni inštitut 8. marec,9338,133
111314452327761,NSi,Nova Slovenija,9297,235
108924745091822,Dr. Robert Golob,Gibanje Svoboda,8954,666
141366725876424,European Greens,European Greens,7875,34
106096415500645,Vladimir Prebilič,Vladimir Prebilič,7802,101
1688472281270558,Stranka LMŠ,Stranka LMŠ,7800,79
1981878325419148,Zdravko Počivalšek,Stranka Konkretno,7709,29
195508530477478,Greenpeace Slovenija,Greenpeace Slovenija,7047,135
259753617393616,Zeleni Slovenije,Zeleni Slovenije,7024,259
157567364318755,Športni Dnevnik Ekipa,Športni dnevnik Ekipa SN,6780,981
108972684964539,Vesna zelena stranka,VESNA - zelena stranka,6627,121
288826994603012,Franc Bogovič,Franc Bogovič,6207,130
170126689523808,Peter Gregorčič,Slovenska ljudska stranka,5785,146
1783104185252620,Metropolitan Slovenija,"Adria Media Ljubljana, založništvo in trženje, d.o.o.",5784,368
115477925138900,Spar Slovenija,Spar Slovenija,5648,82
730777973687236,Tektonik kraft pivovarna,Tektonik Kraft Pivovarna,5647,191
108722132119686,"Ministrstvo za okolje, podnebje in energijo","MINISTRSTVO ZA OKOLJE, PODNEBJE IN ENERGIJO",5477,29
734803400189741,Saša Arsenovič,Arsenovič za Maribor,5461,93
112945186756702,Povežimo Slovenijo,Stranka Konkretno,5077,53
642148249206716,Matjaž Nemec,Socialni demokrati (SD),5015,191
122074554119,EU Social,EU Social,5001,39
376787839116378,Nataša Pirc Musar,Nataša Pirc Musar,4990,18
188041007987825,Jeruzalem Ormož,Agencija DAMN d.o.o.,4838,189
548680265650348,Resni.ca,Državljansko gibanje Resni.ca,4762,79
100821395351013,Originalno Budweiser Budvar pivo,Smart AD,4446,167
100894361591796,Janez Cigler Kralj,NSi,4415,40
1480835102172978,Franc Kangler,Lista Franca Kanglerja,4310,84
103599778795815,Gibanje Zdrava družba,Nestrankarska ljudska lista,3987,19
233559380524262,Dr. Jernej Štromajer,Socialni demokrati (SD),3906,259
128900614910,UNICEF Slovenija,Slovenska fundacija za UNICEF,3800,38
148653948496408,Zoran Janković,Lista Zorana Jankovića,3786,101
404082336387362,Ljudmila Novak,Ljudmila Novak,3709,144
168130996671198,Alenka Bratušek,SAB - Stranka Alenke Bratušek,3664,43
73452413740,Tanja Fajon,Socialni demokrati (SD),3526,87
122029977844167,SD Slovenske Konjice,Socialni demokrati (SD),3373,189
346725009232232,"List for Tourism, Entrepreneurship and Rural Development in Pomurje Region",Vojkovič Borut,3320,937
21735922731,FDV - Fakulteta za družbene vede,"Fakulteta za družbene vede, Univerza v Ljubljani",3246,107
279397488827904,Milan Zver,Milan Zver,3185,41
100181554886851,DANES - Civilna iniciativa občanov občine Kanal ob Soči,Miha Stegel,3000,21
2008118369496327,Trajnostna energija,Trajnostna energija,2999,56
28312410177,World Food Programme,These ads ran without a disclaimer,2953,217
182328488816688,Balkan River Defence,Balkan River Defence,2952,80
241888532660987,"E 3, energetika, ekologija, ekonomija","E 3, energetika, ekologija, ekonomija",2933,160
493370747373441,Mestna občina Ljubljana,Mestna občina Ljubljana,2900,81
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,2659,100
115631321150872,Matej Oražem,Matej Oražem,2650,85
103749095578171,Naša prihodnost,Dobra Država,2648,156
157689954242062,BMW Slovenija,These ads ran without a disclaimer,2610,60
1193175320710704,Vlada Republike Slovenije,Vlada Republike Slovenije,2604,129
2326274654101802,Kaj je novega? Rundasekunda.si,These ads ran without a disclaimer,2573,16
1742876319326922,Green Gold Brewing,Green Gold Brewing,2550,10
195028880931733,O vinu.si,O vinu,2524,167
241007802613,Slovenska ljudska stranka (SLS),Slovenska ljudska stranka,2520,56
1400142153350561,Topnews.si,Topnews.si,2410,119
242210245976248,SAB - Stranka Alenke Bratušek,SAB - Stranka Alenke Bratušek,2379,46
908457172498961,SD Ljubljana,Socialni demokrati (SD),2326,66
597944830322417,Lista kolesarjev in pešcev,Lista kolesarjev in pešcev,2323,42
2008118369496327,Trajnostna energija,"Borzen, d.o.o.",2217,41
106498941499241,Civilna iniciativa Zaboršt Domžale,Ivan Pšag,2150,11
1664906290429989,mBills,MBILLS d.o.o.,2122,120
249147191559,Revija Reporter,Revija Reporter,2103,137
339052456846258,Treecelet,Treecelet,2100,57
261025958133328,Irena Joveva,Gibanje Svoboda,2088,16
109410832060153,RACU 7,These ads ran without a disclaimer,2073,6
308043872629416,Turistična kmetija Puhan,Turistična kmetija Puhan,2059,63
474693835926598,STOP Birokraciji,Smart AD,2041,6
172517886611060,Marjan Šarec,Stranka LMŠ,2006,14
104677799105736,Gašpar Gašpar Mišič in mi,Gašpar Gašpar Mišič in mi,1987,86
101030856145493,Tatjana Vojkovič,Vojkovič Borut,1982,82
103769992458255,Matija Kovač - kandidat za župana Celja,matijakovac2022,1847,49
103298842400990,Portal24.si,Portal 24 (Agencija Rudolf d.o.o.),1830,141
104504472613184,Polni zagona,Care4Climate,1780,35
157307490946817,Socialni demokrati Maribor,Socialni demokrati (SD),1694,36
355936791572292,Mabat Int,Mabat Int,1689,226
107915301841943,Lista Borisa Popoviča - Digitalizirajmo Slovenijo,LBP- Lista Borisa Popovica,1684,49
106117859442264,Chilly's,These ads ran without a disclaimer,1668,17
642148249206716,Matjaž Nemec,Matjaž Nemec,1645,85
108780605109346,Vse za Volitve,Stranka Konkretno,1639,37
328343110650825,Goriška si,združenje Goriška.si,1605,97
1892390147670740,Zagovornik načela enakosti,Zagovornik načela enakosti,1599,20
233235373398168,Andrej Čuš,Zeleni Slovenije,1580,165
110413600788732,Milan Brglez,dr. Milan Brglez,1553,11
562945064069972,Inštitut Wcycle Maribor,Inštitut Wcycle Maribor,1526,11
142504106369936,IPM Inštitut,IPM Inštitut,1520,16
305608429284,EU Environment,EU Commission,1475,46
474693835926598,STOP Birokraciji,These ads ran without a disclaimer,1457,1
107967927999381,Futr za jutr,"Focus, društvo za sonaraven razvoj",1452,52
108328448416163,Šport za zdravje,Lista Šport za zdravje,1444,6
1600734723323761,Marko Koprivc,Socialni demokrati (SD),1432,120
387199461316883,Radgonske gorice,Volt media,1423,27
179742648870,govori.se,Adria Media Ljubljana,1414,71
306222663589689,SpriTzar,These ads ran without a disclaimer,1382,21
108208474734177,Referendum ZA PITNO VODO,Eko krog – društvo za naravovarstvo in okoljevarstvo,1382,20
112598007033808,Jernej Vrtovec,NSi,1370,14
1614847602062699,Maister Brewery,Maister d.o.o.,1369,113
288826994603012,Franc Bogovič,Slovenska ljudska stranka (SLS),1366,40
2001166943489483,Madres NaturalCosmetics,These ads ran without a disclaimer,1352,14
240130223029252,Časopis Slovenec,Inštitut dr. Antona Korošca,1350,61
106589765535819,Gibanje Svoboda Šaleška dolina,Svoboda,1314,12
1510216172561389,Konkretno,Stranka Konkretno,1311,16
110710701828015,Bogo Ropotar - Lista povezovanja,Bogo Ropotar - Lista povezovanja,1284,65
518210881562141,Alma Mater Europaea - ECM,Alma Mater Europaea - ECM,1272,12
127238283800574,Matej Grah,Gibanje Svoboda,1272,16
240537846376462,Inštitut 8. marec,"Zavod za zaščito in napredek reproduktivnih pravic My Voice, My Choice",1256,27
1487410811565619,Casino Admiral Lesce - igralni salon,Agencija DAMN,1255,33
131402710210260,Cosmopolitan Slovenija,Adria Media Ljubljana d.o.o.,1244,51
467097679979959,RRA Podravje - Maribor,RRA Podravje - Maribor,1200,1
527351247377965,European Committee of the Regions,European Committee of the Regions,1179,430
1427590394196679,Luka Mesec,Levica,1152,16
550061721802448,Lista za razvoj Kranja,Mitja Drame,1148,92
1432597526978940,Kozel,These ads ran without a disclaimer,1120,3
244237405631368,Demokracija Tednik,Demokracija Tednik,1116,112
116890561115,Avto magazin,Adria Media Ljubljana,1102,60
1597684533790635,Naša Notranjska - Cerknica,Naša Notranjska,1101,34
151181901582548,British Embassy Ljubljana,"Foreign, Commonwealth and Development Office",1096,32
286824914848339,Janez Černe,Socialni demokrati (SD),1089,25
477524882292355,Socialni demokrati Ptuj,Socialni demokrati (SD),1086,52
2838762196141544,Oštro,Oštro.si,1082,33
36443658182,Večer,VEČER MEDIJI d.o.o.,1075,21
110404108482746,Gibanje Svoboda Jesenice,Svoboda,1064,7
105203629512109,Posestvo Gjerkeš,VINA GJERKEŠ,1055,22
480154662498838,KRAS BO,Lista KRAS BO - Za Gospodarstvo Krasa,1052,50
729627343834501,Kialo,These ads ran without a disclaimer,1026,264
1471044579817852,NSi Maribor,NSi,1020,13
117001531828776,DH fashion,DH fashion,999,4
171878656806593,Notranjska.si,Notranjska.si,998,10
571044543390810,DOM - Domovinska liga,DOM - DOMOVINSKA LIGA,988,21
104917498857722,Gibanje Svoboda Maribor ZA Dr. Vojka Flisa,Svoboda,986,9
100536699504925,Lista Skupaj,Lista Skupaj,974,21
109000888302594,"Casino Admiral, Ljubljana Letališka - igralni salon",Agencija DAMN,972,26
118732408240516,Mirovni inštitut,Mirovni inštitut,969,23
279397488827904,Milan Zver,SDS - Slovenska demokratska stranka,969,34
167030808468,Kompas Shop,Kompas Shop,956,219
1212524292238625,Povežimo se,Povežimo se,945,41
101614135364426,Prof. Dr. Anton Ramšak,Anton Ramšak,943,13
594494067624618,Ramazzotti Aperitivo Rosato SI,These ads ran without a disclaimer,936,13
106096415500645,Vladimir Prebilič,VESNA - zelena stranka,928,14
240130223029252,Časopis Slovenec,Slovenska ljudska stranka (SLS),926,29
110425428479003,Branko Kidrič,Branko Kidrič,920,47
1193175320710704,Vlada Republike Slovenije,These ads ran without a disclaimer,915,5
1176668699170582,Time Brewery,Time brewery d.o.o.,914,16
288826994603012,Franc Bogovič,Slovenska ljudska stranka,908,38
109059948413785,Gibanje svoboda Murska Sobota,Svoboda,908,5
1802190060102725,e-Maribor.si,e-Maribor,895,139
1400142153350561,Topnews.si,Topnews.si d.o.o.,893,40
346426422110483,Slovensko vegansko društvo,Slovensko vegansko društvo,893,13
1757423617917123,Inštitut za zdravje in okolje,Inštitut za zdravje in okolje,887,39
12312811394,Časnik Finance,Časnik Finance d.o.o.,883,60
241007802613,Slovenska ljudska stranka (SLS),Slovenska ljudska stranka (SLS),881,23
102838212587525,Gibanje Svoboda Ljubljana,Svoboda,873,18
273155307484,Mladi forum SD,Mladi forum SD,869,57
1921882511440655,Urška Repolusk - županja,Urška Repolusk,865,119
109448668619224,Izolska županova lista,Izolska Županova Lista,853,35
1520205331553514,SD Zreče,Socialni demokrati (SD),852,67
110413600788732,Milan Brglez,Socialni demokrati (SD),849,23
1176668699170582,Time Brewery,These ads ran without a disclaimer,848,13
101083895050385,Sign It Europe,These ads ran without a disclaimer,830,25
200806410113786,BK TV,BK TV,827,26
144698831535,Telemach Slovenija,Telemach d.o.o.,820,25
110868810436737,ZA upokojence,ZaUpokojence,816,388
216710789009679,Celjska županova lista,CŽL,816,77
104164459104280,Gibanje Svoboda Krško,Svoboda,815,7
2109918182386409,"Matej Slapar, župan Občine Kamnik",Matej Slapar,813,8
156939338282920,LONCI&POKLOPCI by Bajde Slovenija,These ads ran without a disclaimer,802,9
583293701752476,Slovenska filantropija,"Slovenska filantropija, Združenje za promocijo prostovoljstva",801,14
316549512341316,Desperados,These ads ran without a disclaimer,800,2
1025408990823719,Romana Tomc,Romana Tomc,800,14
101992099047943,Jonas Žnidaršič,Socialni demokrati (SD),798,9
107491711419874,Kohezija za vse,Kulturno izobraževalno društvo PiNA,790,16
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,776,109
733676150692881,Mark Boris Andrijanič,NSi,756,7
108402055354856,Socialni demokrati Nova Gorica,Socialni demokrati (SD),753,54
108271002032460,Gibanje Svoboda Domžale,Svoboda,738,6
316834184837862,Uroš Brežan,Gibanje Svoboda,736,11
356001214490143,Enakost spolov,Enakost spolov,734,32
107261688807164,Gibanje Svoboda Grosuplje ZA Boštjana Boha,Svoboda,731,14
107513767509341,EUYOU,EUYOU,730,16
110778967778326,Povezovalna lista Emila Rojca,Povezovalna lista Emila Rojca,728,64
101434831606281,Peto kolo,Peto kolo,725,30
128388553901752,"Casino Admiral Ljubljana center, igralni salon",Agencija DAMN,717,20
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,714,142
107050158628759,Gibanje Svoboda Koper,Svoboda,707,14
2838762196141544,Oštro,"Oštro, center za preiskovalno novinarstvo v jadranski regiji",705,15
286824914848339,Janez Černe,Janez Černe,702,105
106631122859687,mag. Dejan Židan,Dejan Židan,700,94
1876073329306424,Pomurske-novice.si,Pomurske-novice.si,694,40
818950921586129,Nase-Zasavje.si,Nase-zasavje.si,690,22
113740546111415,Moje Podravje,Moje Podravje,684,31
459272304414608,Utrip Ljubljane,Utrip-Ljubljane.si,683,22
948221775313244,GO-portal,Go-portal.si,682,20
1604247526328251,Celjski glasnik,Celjski glasnik,681,36
284774908654217,Primorska24.si,Primorska24.si,677,15
1896991487022568,"Darko Ratajc, župan občine Slovenske Konjice",Socialni demokrati (SD),673,19
1667145683499196,Društvo Progresiva,Društvo Progresiva,672,13
373422559703369,Moje Posavje,Moje Posavje,671,24
1675110452744264,LTD - Lista za vse generacije,Ana Cajhen,670,34
156501658185458,Moja Dolenjska,Moja-dolenjska.si,669,23
189255987886234,EUROPE DIRECT Koper,Europe Direct Koper,662,19
425362784214772,"Casino Admiral, Ptuj - igralni salon",Agencija DAMN,662,12
108803279164840,Amnesty Slovenije,Amnesty Slovenije,659,23
351149881406020,Maša Kuzma,EPIDEMIC d.o.o.,658,10
102075102664537,Gibanje Svoboda Ptuj,Svoboda,656,13
705411846195424,PIC - Pravni center za varstvo človekovih pravic in okolja,PIC - Pravni center za varstvo človekovih pravic in okolja,654,26
1480835102172978,Franc Kangler,Franc Kangler,650,11
1176668699170582,Time Brewery,Neli Zdolšek,642,11
101637046018244,Marko Balažic,Slovenska ljudska stranka,634,24
386623295399008,Dominik Štrakl,Dominik Štrakl,629,51
245094455536925,FOUR PAWS,These ads ran without a disclaimer,621,511
1665270940433796,ZA Slovenijo - Glas za otroke in družine,ZA Slovenijo - Glas za otroke in družine,621,66
143420445865685,Gregor Bezenšek ml. - SoulGreg Artist,Volilni štab Gregorja Bezenška ml.,619,22
108972684964539,Vesna zelena stranka,Miha Stegel,615,11
