Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
107848240641068,Lena Hamnes,Lena Hamnes,21219,34
117080144988494,LO Agder,LO,21054,17
125526790826927,IOGT i Norge,IOGT i Norge,21040,10
142297039166796,Norwegian Helsinki Committee,Den norske Helsingforskomité,21027,35
126448980866214,Klassekampen,These ads ran without a disclaimer,21010,9
303316696928996,Telenor T-We,These ads ran without a disclaimer,20956,2
275839716138910,Norgesdemokratene,Norgesdemokratene,20950,8
488714917821975,Sarpsborg MDG,Sarpsborg MDG,20940,15
156892357685143,Kjartan Alexander Lunde,Rogaland Venstre,20936,120
110363959091323,Ålesund kommune,Ålesund kommune,20785,10
594974323848172,Une Bastholm,Miljøpartiet De Grønne,20782,26
140883578419,Flyktninghjelpen,These ads ran without a disclaimer,20772,11
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,20647,29
351810391628079,Hallstein Bjercke,Oslo Venstre,20562,9
718942011483190,Aftenposten Historie,Aftenposten,20493,77
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,20288,301
102851901186008,Folkets Parti Oslo/Viken,Folkets Parti Oslo,20113,20
104009531657674,Anne Lise Fredlund - SV,Innlandet Sosialistisk Venstreparti,20070,83
204598992924572,Agder SV,Agder Sosialistisk Venstreparti,20055,33
883914014974456,Rana Arbeiderparti,Rana Arbeiderparti,20042,36
204704846209910,Knut Arild Hareide,Kristelig folkeparti,20000,1
106273484696109,Odd Harald Hovland,Vestland Arbeidarparti,20000,4
118470544845764,Moss SV,Moss SV,19998,100
299518093440216,Fredrikstad Arbeiderparti,Victor Kristiansen,19932,50
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,19819,12
201881833288298,Pårørendesenteret,Pårørendesenteret,19593,57
981046565362160,Tomorrow.io,These ads ran without a disclaimer,19537,10
1393180290906942,Sarpsborg Arbeiderparti,Sarpsborg Arbeiderparti,19536,18
1540552869565523,Liberalistene Oslo,Liberalistene Oslo,19443,26
1499576763595145,Agder Høyre,Agder Høyre,19263,22
693936813951302,SALT art & music,SALT art & music,19249,26
75691631725,Senterungdommen,Senterungdommen,19068,39
152219671511875,Østfold Senterparti,Østfold Senterparti,18983,24
1585364781719514,Malviknytt,Malviknytt AS,18927,51
189196954458836,Klar Tale,Stiftelsen Klar Tale,18883,9
126570327547728,Kongsberg Høyre,Kongsberg Høyre,18750,3
121427227925706,Sandnes FrP,Sandnes Fremskrittsparti,18660,13
221875641163936,Voss SV,Voss SV,18639,21
100343512002363,Terje Settenøy FrP,Terje Settenøy,18633,26
114229878606206,Askøy FrP,Askøy FrP,18520,33
107721208202106,Stortingspolitiker Eva Kristin Hansen,Trøndelag Arbeiderparti,18440,9
103129965339348,Self-Growth App,These ads ran without a disclaimer,18333,1
146731798709607,Bymiljølista i Fredrikstad,Bymiljølista i Fredrikstad,18065,39
343545505809076,Coop Hordaland,Coop Hordaland SA,18000,16
362145297738325,Korsvoll Arbeiderpartilag,Korsvoll Arbeiderpartilag,18000,7
134531249931603,Troms og Finnmark fylkeskommune,Troms og Finnmark fylkeskommune,17986,14
2241108695915025,Trøndelag Senterparti,Trøndelag Senterparti,17716,79
111708802237988,Haugesund Arbeiderparti,Haugesund Arbeiderparti,17515,112
146602872043355,Nordland fylkeskommune,Nordland fylkeskommune,17500,11
190614597633726,Bærum FrP,Bærum FrP,17331,142
282918951887489,Maritime CleanTech,NCE Maritime CleanTech,17327,32
329804540373370,Vestfold og Telemark fylkeskommune,Vestfold og Telemark fylkeskommune,17320,28
103206038350260,Linda Monsen Merkesdal,Vestland Arbeidarparti,17300,4
316553905027100,Stefanusalliansen,Sindre Røyland,17036,13
255862365344922,Rødt Viken,Rødt Viken,17000,14
100885889429302,Verdinytt,Verdinytt AS,16968,182
469559273070089,Hedmark Senterparti,Hedmark Senterparti,16945,29
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,16841,17
270134723028481,Oslo Unge Venstre,Oslo Unge Venstre,16819,12
198379696860105,Nordland Høyre,Nordland Høyre,16743,5
106644312532464,Rettferd for Suel,Rettferd for Suel,16687,3
426095027530304,AOF Østfold,These ads ran without a disclaimer,16643,2
101429938877183,Burgerheim,These ads ran without a disclaimer,16531,3
13071966966,Buskerud Arbeiderparti,Buskerud Arbeiderparti,16514,33
100168202468850,Siri Martinsen,Fredrikstad Arbeiderparti,16512,27
104376661751131,Geir på Tinget,Raudt Sogn og Fjordane,16403,17
113539988304000,Hoda Imad -  gruppeleder i Akershus Arbeiderparti,Akershus Arbeiderparti,16359,12
148692835218460,Språkrådet (NO),Språkrådet,16276,18
620408144801035,Vestnes Arbeiderparti,Vestnes Arbeiderparti,16230,76
617275691746189,Marte Mjøs Persen,Vestland Arbeidarparti,16200,3
111036919049229,Offshore Norge,Norsk olje og gass,16122,22
269256013100852,Anniken Huitfeldt,Akershus Arbeiderparti,16100,5
503991922956987,Nordkalottfolket,Nordkalottfolket,16073,21
100451933698060,AdVenture Communist,These ads ran without a disclaimer,16027,18
434795296969547,Karmøylista,Karmøylista,16000,17
213228988687583,Nesodden Høyre,Nesodden Høyre,15902,8
159384853140,Oslo Unge Høyre,Oslo Unge Høyre,15800,1
181695048654624,LO i Bergen og Omland,LO i Bergen og omland,15780,50
164376077509790,MeyerHaugen,MeyerHaugen,15666,13
193026981970,Den Norske Turistforening (DNT),Den Norske Turistforening,15629,5
100588890043714,Bodø FrP,Bodø FrP,15624,19
123644752555901,Eldreombudet,Eldreombudet,15505,10
183648818387202,Helseutvalget,Helseutvalget,15450,12
653780831473243,Trine Noodt,Venstre,15433,16
163294213706703,Norsk Sjøoffisersforbund,Norsk Sjøoffisersforbund,15420,60
438113362933413,Vestland SV - Sosialistisk Venstreparti,Vestland SV - Sosialistisk Venstreparti,15400,11
119062344777724,Bjerke FrP,Bjerke FrP,15399,26
54603926197,Finnmark SV,Troms og Finnmark SV,15388,44
617263878402661,Psynapse,Psynapse,15387,19
994019457298682,Skien Høyre,Skien Høyre,15300,20
149452772322646,Snusinfo.no,Swedich Match Norge,15299,9
162508655002,Bergens Tidende,These ads ran without a disclaimer,15231,1
38552663951,Morgenbladet,Morgenbladet,15202,19
34448777123,Haugesund Venstre,Haugesund Venstre,15124,79
63069821771,Naturviterne,Naturviterne - Fagforening med hjerte for bærekraft,15000,15
1648191405267980,Alver KrF,Alver KrF,15000,42
179901258708928,Aleris - sykehus & medisinske sentre,Aleris,14998,3
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,14891,74
188682174485551,Hamar MDG,Miljøpartiet De Grønne,14865,47
146621642030219,PwC Norge,PwC,14802,7
105066591483933,Stortingsrepresentant Tove Elise Madland,Rogaland Arbeiderparti,14746,4
157932564240522,Lørenskog FrP,Lørenskog FrP,14615,39
102004275135731,Christian Stenberg Hetty - stortingskandidat,Rogaland Arbeiderparti,14602,3
107501357708073,Stortingsrepresentant Lene Westgaard-Halle,Vestfold og Telemark Høyre,14568,43
719615691401680,Honeyoak,These ads ran without a disclaimer,14561,1
647021275725216,Nancy Hansson Gogstad,Lørenskog Sosialistisk Venstreparti,14433,27
375189915888745,LO Buskerud,LO,14424,12
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,14314,46
560222237756647,Lillestrøm Høyre,Lillestrøm Høyre,14301,48
730770907052378,Aurskog-Høland Senterparti,Aurskog-Høland Senterparti,14263,101
385954144770768,Aleksander Stokkebø,Rogaland Høyre,14198,24
1496585820630164,Sarpsborg Høyre,Sarpsborg Høyre,14172,50
690540827704201,Folkets Parti Rogaland,Folkeaksjonen nei til mer bompenger,14119,28
100441628591010,Rune Støstad,Arbeiderpartiet,14115,35
106215698635836,Allos Stiftelsen,Allos Stiftelsen,14094,12
426489054185232,Kristiansand Arbeiderparti,Kristiansand Arbeiderparti,14017,13
1517785821795856,Stiftelsen Rettferd,Stifelsen Rettferd,14002,9
271307179658594,Bergen Unge Venstre,Ane Breivik,14000,5
289043317923899,Modum Arbeiderparti,Modum Arbeiderparti,13987,31
304123099926826,Aftenpodden,Aftenpodden,13887,1
106319824500904,The Vow Pod,Oase Media AS,13883,14
313753051208,Norsk Landbruksrådgiving,These ads ran without a disclaimer,13805,5
186077731431314,Arendal Venstre,Arendal Venstre,13775,17
157183170990176,Bærum Høyre,Bærum Høyre,13759,5
330056561320,Changemaker Norge,Changemaker Norge,13728,33
139523776116756,Stjørdal Arbeiderparti,Stjørdal Arbeiderparti,13705,26
190777334297953,TOBB,These ads ran without a disclaimer,13571,3
486523288038606,KIWI,KIWI,13564,7
285356323285,Sweco Norge,Sweco Norge,13500,5
2869351156469363,Tonje Lavik Pederssen - FrP,Tonje Lavik,13489,24
224058237610836,Lørenskog Venstre,Lørenskog Venstre,13435,50
7783116506,Animals Asia,These ads ran without a disclaimer,13431,127
298796293483807,Agder Unge Høyre,Agder Unge Høyre,13429,17
101904904515733,Helsepartiet Vestfold og Telemark,Helsepartiet Vestfold og Telemark,13425,15
159084565236,Transit magasin,Transit Media AS,13411,88
181029691934968,Oppland Senterparti,Oppland Senterparti,13398,18
106562262329690,Vestfold Arbeiderparti,Vestfold Arbeiderparti,13299,53
183648818387202,Helseutvalget,Stiftelsen Helseutvalget,13254,3
588928924452449,Gjøvik Arbeiderparti,Arbeiderpartiet,13224,29
191041020931826,Gro Langdalen - Høyres ordførerkandidat i Rælingen,Rælingen Høyre,13096,30
288684138244490,Fagforbundet Nordland,Fagforbundet Nordland,13066,17
106427309695411,Kleppelista,Demokratene Kristiansand,13020,9
157596724371743,Steve Tarvin,These ads ran without a disclaimer,12977,4
438113362933413,Vestland SV - Sosialistisk Venstreparti,Vestland SV,12903,17
123441227861600,Rælingen Arbeiderparti,Rælingen Arbeiderparti,12870,34
102852279790484,Allmennlegeforeningen,Allmennlegeforeningen,12787,7
168751536498252,Rådgivende Ingeniørers Forening (RIF),Rådgivende ingeniørers forening - RIF,12784,11
101988883195978,Sandnes Høyre,Sandnes Høyre,12741,9
251924971611363,Trøndelag KrF,Trøndelag KrF,12691,58
188521167992983,TV BRA,TV BRA,12676,30
336837469508004,Ny riksvei 19 nå,Mosseregionens Næringsutvikling,12630,22
187069181156669,Blått kompass,Blått kompass,12582,10
100231879042950,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,Niklas Eriksen,12546,16
103416468959918,UkrainasFrihetshjelp.no,Kristen Tinius Torp,12543,53
651345424909663,Frivillighet Norge,Frivillighet Norge,12500,6
340743557053,Bergen Venstre,Bergen Venstre,12478,4
841019006005181,Advokatfirmaet Teigstad,These ads ran without a disclaimer,12427,4
110909695608019,Sparebanken Sør,Sparebanken Sør,12388,4
100107876331492,Telemark Arbeiderparti,Telemark Arbeiderparti,12369,66
158517320882189,Ålesund SV,Ålesund SV,12309,21
1326183970737367,OMV,OMV (Norge) AS,12226,3
127694807286370,Vestfold Senterparti,Vestfold Senterparti,12215,6
195166690503200,Øygarden Høgre,Øygarden Høgre,12194,14
561189407233294,Rødt Hordaland,Raudt Hordaland,12176,26
191405211328261,Stortingspolitiker Ingunn Foss,Agder Høyre,12137,9
113423745113724,Hustadvikingen,Hustadvikingen,12113,31
709854462454147,Nordland KrF,Nordland KrF,12020,11
95278323732,NBBO - Nedre Buskerud Boligbyggelag,These ads ran without a disclaimer,12016,1
311522952608346,Stortingsrepresentant Tage Pettersen,Viken Høyre,12000,4
1475048542722162,Rana Venstre,Rana Venstre,11993,20
157315561134237,Kongsberg Arbeiderparti,Kongsberg Arbeiderparti,11992,14
1899805196916618,LO Rogaland,LO,11944,62
486019701792887,Truls Olufsen-Mehus - verdipolitiker,Hammerfest KrF,11933,13
291789484748906,Senter for hav og Arktis,Senter for hav og Arktis,11919,22
533651323368005,Nordland FrP,Nordland FrP,11820,28
192391030831244,UAS Norway,These ads ran without a disclaimer,11759,14
102278012864157,Rolf Kjærstad - Bjørnafjorden FrP,Rolf Kjærstad - Bjørnafjorden FrP,11705,29
147120707501725,AI-Partiet,Salt,11700,7
98673036962,ROLDA,These ads ran without a disclaimer,11688,88
17588371703,UngInfo,These ads ran without a disclaimer,11562,1
268121730009485,Sørmegleren,Sørmegleren,11500,7
106983539337140,Vestland KrF,Vestland KrF,11451,20
112558262137789,Vestre Aker FrP,Vestre Aker Fremskrittsparti,11384,26
109091011430956,Ultra Fighter: Supernova,These ads ran without a disclaimer,11250,15
129172787092846,Norsk Kennel Klub (NKK),Norsk Kennel Klub,11250,21
1505734449500181,Elin Agdestein,Trøndelag Høyre,11174,99
107411260903386,Emyze. All in for less.,These ads ran without a disclaimer,11139,16
137281426355834,Tromsø kommune,Tromsø kommune,11002,15
107950225536208,Arena Nord Utvikling,Arena Nord Utvikling,10999,21
107533507410124,Raudt Vestland,Raudt Vestland,10976,11
201766586502981,"Homonettverket- lesbiske, homofile, bifile, transpersoner i Arbeiderpartiet",Jon Reidar Øyan,10948,22
118528578228357,Ullensaker Arbeiderparti,Ullensaker Arbeiderparti,10915,39
205813622763285,Historie Norge,These ads ran without a disclaimer,10807,33
1527451180873336,Eidsvoll Arbeiderparti,Eidsvoll Arbeiderparti,10796,24
109103902009501,Edvin Søvik - Ås Arbeiderparti,Ås Arbeiderparti,10761,16
101325198452631,Tor Andre Johnsen,Stange FrP,10671,37
577479292271475,Gamle Oslo Arbeiderparti,Gamle Oslo Arbeiderparti,10582,18
179717228781217,Moss Arbeiderparti,Moss Arbeiderparti,10577,24
57485114759,Akademika Fritid,Haugenbok.no,10500,3
143538362385067,Nesodden Arbeiderparti,Nesodden Arbeiderparti,10469,17
1601801270143568,Olgešbellodat - Høyre,Troms og Finnmark Høyre,10465,8
108206371937313,Haram Senterparti,Haram Senterparti,10461,28
1512620449017051,Norsk takst,Norsk Takst,10443,6
145431195962645,Stig Abrahamsen - Fremskrittspartiet,Fremskrittspartiet,10417,34
506643986029813,Peace Research Institute Oslo (PRIO),Peace Research Institute Oslo (PRIO),10404,14
172740296128395,Nordre Follo KrF,Nordre Follo Kristelig Folkeparti,10364,13
206583862534031,Ja til Søgne i Kristiansand - valgkampanje,Folkeaksjonen ja til Søgne i Kristiansand,10327,19
10254410675,Venstre,Oslo Venstre,10311,4
584431941580577,Elverum Arbeiderparti,Innlandet Arbeiderparti,10254,29
115708594845496,Plastmilliarden,Samfunnsbedriftene,10250,1
1608840279385270,Stovner FrP,Stovner FrP,10226,16
91007335905,Aurskog-Høland Arbeiderparti,Akershus Arbeiderparti,10206,43
106843824007958,Haakon Christopher Sandven - Bærum Høyre,Haakon Christopher Sandven - Bærum Høyre,10200,27
109076072177574,Stian Davies - fylkesordførerkandidat for Vestland Arbeidarparti,Vestland Arbeidarparti,10172,7
102975262623946,Partiet Sentrum Kristiansand,Partiet Sentrum Kristiansans,10168,32
158714780827513,UNFPA,These ads ran without a disclaimer,10164,240
1406753436231509,Vestre Aker Høyre,Vestre Aker Høyre,10148,2
121530044710998,LO i Sør-Varanger,LO i Sør-Varanger,10069,27
189503977888359,Drammen MDG,Drammen MDG,10035,25
1878112455548367,Utøya - Et sted som engasjerer,Utøya AS,10017,14
104667358305243,Stortingspolitiker Svein Harberg,Agder Høyre,10000,7
132204916794797,Naturvernforbundet Hordaland,Naturvernforbundet Hordaland,10000,8
171360039562170,Møre og Romsdal fylkeskommune,Møre og Romsdal fylkeskommune,10000,5
407137842803865,Ida Gudding Johnsen - Venstre,Nordland Venstre,10000,2
1761643160763447,Broen til framtiden,Broen til framtiden,9999,1
101079940231569,Boligmappa,Boligmappa,9945,2
527736047745366,NAF Elbil,NAF,9929,8
644719448913672,Moss kommune,Moss kommune,9923,75
144878182312507,Norsk Arbeidsmandsforbund Avdeling 8 Midt-Norge,Norsk Arbeidsmandsforbund Avdeling 8 Midt-Norge,9916,5
162992587109244,Akershus SV,Akershus SV,9856,72
307188613037518,Narvik kommune,Narvik kommune,9851,13
1875902792622658,Øygarden Arbeidarparti,Øygarden Arbeidarparti,9749,60
104643995545164,Folkestyret,FOLKESTYRET,9740,18
139762676137963,Sykepleie på hjul,Fransiskushjelpen,9700,15
295778727799101,Lillestrøm SV,Lillestrøm SV,9693,41
124204290975235,Alta Arbeiderparti,Alta Arbeiderparti,9580,15
162779380400712,Nansen Fredssenter,Nansen Fredssenter,9570,15
484219864967560,Max,These ads ran without a disclaimer,9557,4
116090302315,Tietoevry,These ads ran without a disclaimer,9545,4
167736953238858,Akershus Unge Høyre,Akershus Unge Høyre,9544,19
102160735349015,Bygg Arena Arendal,Norsk Eiendom,9525,3
122096482772007632,Andøy Venstre,Andøy Venstre,9499,25
198428680177434,Kragerø FrP,Kragerø FrP,9486,42
109481755758840,Trondheim SV,Trøndelag SV,9453,24
1629110813846272,Lånke Arbeiderlag,Lånke Arbeiderlag,9369,15
951822431533459,LNT - Landsforeningen for Nyrepasienter og Transplanterte,Landsforeningen for Nyrepasienter og Transplanterte,9343,27
116681438430011,Viken KrF,Viken KrF,9327,51
998922760240365,Mani Hussaini,Akershus Arbeiderparti,9267,5
219212891435404,Ullensaker FrP,Ullensaker FrP,9236,18
298964320208914,Lillesand Høyre,Lillesand Høyre,9218,64
265065086958416,Trondheim KrF,Trondheim KrF,9143,8
198570446828478,Melhus Høyre,Melhus Høyre,9132,83
169455926930891,Liv Gustavsen,Eivind Bodding,9127,5
168818819834492,Embassy of Kazakhstan in Norway,Geelmuyden Kiese,9119,8
819049491460520,Lillehammer Høyre,Lillehammer Høyre,9092,4
121192081296160,Senterpartiet i Stjørdal,Senterpartiet i Stjørdal,9088,13
1262544973818653,Helsepartiet,Helsepartiet,9062,11
826481897508396,Peter C. Frølich,Vestland Høgre,9007,2
193652384062168,Voss Senterparti,Vidar Skeie,9000,7
120998191285324,Danse- og teatersentrum / Performing Arts Hub Norway,Danse- og teatersentrum,8993,10
199001866832385,Reform - ressurssenter for menn,Reform - ressurssenter for menn,8986,3
162609949918,TRIWA,These ads ran without a disclaimer,8980,15
486949354707478,Rødt Finnmark,Rødt Finnmark,8961,30
112631767587663,Meninger24,Meninger24,8950,69
105341850825925,Stian Storbukås,Stian Storbukås,8923,37
157707257643832,Frogn Senterparti,Frogn Senterparti,8893,20
110647840532680,Merge Mayor,These ads ran without a disclaimer,8849,16
232479886816529,Cambridge Institute for Sustainability Leadership,These ads ran without a disclaimer,8847,13
432154743538699,Ingvild Kjerkol,Trøndelag Arbeiderparti,8843,10
112737498764585,DNB,These ads ran without a disclaimer,8817,2
159632007420451,Sarpsborg Venstre,Sarpsborg Venstre,8804,31
143787579017708,Bodø Høyre,Bodø Høyre,8803,7
133827120022272,Moss MDG,Moss MDG,8742,11
106736786343446,Stord FrP,Stord FrP,8728,9
1238173096287495,Azur Games,These ads ran without a disclaimer,8724,27
270960422922899,Tromsø MDG,Miljøpartiet De Grønne Tromsø,8677,18
119096291574555,Møre og Romsdal Senterparti,Møre og Romsdal Senterparti,8630,32
111684078269198,Oppsida,Martin Hagen,8602,42
675104515923877,Enebakk KrF,Enebakk KrF,8579,8
106543521509013,May Britt på Tinget,Trøndelag Arbeiderparti,8577,8
387075338568282,Pressure,Pressure,8566,5
245287768902809,Harstad MDG,Harstad MDG,8550,10
102097035962847,Eidsvoll Senterparti,Eidsvoll Senterparti,8533,34
261593093898876,GMO-nettverket,GMO-nettverket,8512,5
179717228781217,Moss Arbeiderparti,Christian Larsen,8503,8
