Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
475402742952519,Nagad,Nagad,37430,136
347135082762359,Salman F Rahman,Salman F Rahman,26975,707
225353397503225,Zunaid Ahmed Palak,Zunaid Ahmed Palak,26863,491
103414131574909,Press Xpress,PressXpress,25873,3816
270073233611872,Rupganjer Kotha,Rupganjer Kotha,25607,96
214814651932840,Panjeree Publications Ltd.,Panjeree Publications Ltd.,18554,899
101904779388952,ভালোর পথে-Bhalor Pothe,ভালোর পথে-Bhalor Pothe,17475,1876
135165543012830,CAP - Campaign Advocacy Program,CAP - Campaign Advocacy Program,12624,624
353130515348425,Bangladesh Nationalist Party-BNP,Bangladesh Nationalist Party-BNP,12238,42
229443881058540,BD Peoples Voice,BD Peoples Voice,12205,427
266326536843123,BNP Media Cell,BNP Media Cell,11924,106
106496661162487,M A Razzak Khan Raj CIP,M A Razzak Khan Raj CIP,10707,363
254138648026636,সফল বাংলাদেশ,Effective Lead Gen,9359,3241
116167389784568,আমার নেত্রী আমার অহংকার,Flix Marketing,9052,2781
166064673583399,Bangladesh Awami League,Bangladesh Awami League,8976,2689
142870332250691,প্রজন্মের আওয়াজ,Creati Campaign,8669,1659
229067651322528,Salma Islam - MP,Salma Islam - MP,8543,50
100612562275472,Razzak Fashion - রাজ্জাক ফ্যাশন,Razzak Fashion - রাজ্জাক ফ্যাশন,8000,107
375575525937694,Mahmud Hassan Ripon,CAL TECH DIGITAL,7697,271
106284182272238,আহবান - Ahoban,আহবান - Ahoban,7242,1737
186948511918618,Positive Bangladesh,Positive Bangladesh,7140,1550
1637850026472872,বঙ্গবন্ধু অনলাইন আর্কাইভ,Flix Marketing,7037,2000
362213890520498,a2i - Aspire to Innovate,a2i - Aspire to Innovate,6324,112
264991200312526,Minister Hi-Tech Park,Minister Hi-Tech Park,5973,223
275290502504116,PBS (Books+Music+Cafe),PBS Ltd.,5929,72
112918444736861,যদি কিন্তু তবুও,যদি কিন্তু তবুও,5891,177
376099195859305,BEXIMCO Group,BEXIMCO Group,5880,283
48637583555,Tarique Rahman,Bangladesh Nationalist Party-BNP,5788,38
132967969896118,সোজাসাপটা,IDDB,5260,317
118260531374168,Promoting Peace in Election Campaigns,IRI,5081,144
111251941065959,বাংলার সমাচার,Think Digital Way,4595,1096
2207468469513727,নৌকা মানেই,নৌকা মানেই,4581,158
104379682060158,Bahanno News,Bahanno News,4485,256
113890838169672,ইসলামের আলো - Light of Islam,ইসলামের আলো - Light of Islam,4373,522
1865638280223884,Rajneeti - রাজনীতি,Rajneeti - রাজনীতি,4353,236
101551399638514,বীর মুক্তিযোদ্ধা এ্যাডভোকেট কামরুল ইসলাম,বীর মুক্তিযোদ্ধা এ্যাডভোকেট কামরুল ইসলাম,4212,230
112087118289719,Daily News,Daily News,4062,904
1930781123914291,আবিজা - Abija,All Marketing Center,3959,2697
1958632014226056,Platforms for Dialogue,Platforms for Dialogue,3604,60
1639018936376857,মোস্তফা আল মাহমুদ,মোস্তফা আল মাহমুদ,3557,60
655242764593206,Morshed Alam- মোরশেদ আলম,Morshed Alam- মোরশেদ আলম,3351,11
110794058401010,Mohammad Jahangir Kabir,Mohammad Jahangir Kabir,3338,223
658677457494816,Mohammad Abdus Salam,Mohammad Abdus Salam,3299,147
104125626110725,Once Again Sheikh Hasina,Once Again Sheikh Hasina,3181,299
578156405862003,Peoples Voice,Run Ads Agency,3136,489
101014292265016,অপ্রতিরোধ্য অগ্রযাত্রা,অপ্রতিরোধ্য অগ্রযাত্রা,3093,228
281554281953585,Nasrul Hamid,Nasrul Hamid,3089,172
112249340649600,Dinbodol BD,Dinbodol BD,3087,96
112408011480547,তথ্য সাময়িকী,তথ্য সাময়িকী,3038,370
113489991796470,Prime Minister Sheikh Hasina,Prime Minister Sheikh Hasina,3012,767
113907884923546,Voice of the Displaced People,Reality Media US,2995,1340
434501430028190,Young Bangla,Young Bangla,2943,91
101553412753629,নেতা - The Leader,নেতা - The Leader,2927,497
1787139651426760,Mustaque Ahmed Ruhi,Mustaque Ahmed Ruhi,2897,9
880782278750579,Aamrai Bangladesh - আমরাই বাংলাদেশ,Aamrai Bangladesh - আমরাই বাংলাদেশ,2847,427
1915018091970430,Dursoon Publications,Dursoon Publications,2817,72
106254828481844,সত্যের পথে আগামীর সম্ভাবনায়,সত্যের পথে আগামীর সম্ভাবনায়,2808,125
103188792824698,Enam Laser Cosmetic And Aesthetic Center,সুশাসন ও উন্নয়নের পক্ষে আমরা সাভার-আশুলিয়া বাসী,2717,83
1737727843150076,Saber H Chowdhury,Saber H Chowdhury,2708,30
224427734431157,Fahmi Gulandaz Babel,Fahmi Gulandaz Babel,2682,146
100383479552021,পথ হারাবে না বাংলাদেশ,পথ হারাবে না বাংলাদেশ,2594,581
1941359985984595,Dainik Bandarban,Vision Mark NY,2579,545
103157219806,U.S. Embassy Dhaka,U.S. Embassy Dhaka,2517,134
116727611307181,রুখে দাও ষড়যন্ত্র,Royalties Ads,2513,861
186948511918618,Positive Bangladesh,My Atlier Group US,2508,502
260485101489192,Go Bangladesh,All Marketing Center,2480,1836
127986297061022,Rajib Talukder,Bold Studio,2385,40
100373392045059,Dilip Kumar Agarwala,Spellbound Leo Burnett,2356,66
102804535567991,"জয় বাংলা,  জয় বঙ্গবন্ধু- এগিয়েই যাবে বাংলাদেশ","জয় বাংলা,  জয় বঙ্গবন্ধু- এগিয়েই যাবে বাংলাদেশ",2287,89
107876881754105,Chottolar Barta-চট্টলার বার্তা,Shalker Craft,2232,590
100377684861945,Hoque Book,These ads ran without a disclaimer,2214,12
107868542048437,Voice of Bangla,Voice of Bangla,2156,500
105867285406730,Deshi Dokandar-দেশি দোকানদার,Deshi Dokandar-দেশি দোকানদার,2155,36
105197845714522,শেখ হাসিনাতেই আস্থা,শেখ হাসিনাতেই আস্থা,2148,372
102744835947726,Voice Of Bangladesh,Voice Of Bangladesh,2147,297
899921533450338,Tanvir A Mishuk,Tanvir A Mishuk,2138,77
418263542033269,Bangladesher Kotha - বাংলাদেশের কথা,Bangladesher Kotha - বাংলাদেশের কথা,2119,74
