Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
317812228341573,Agia Napa Municipality - Δήμος Αγίας Νάπας,Ayia Napa Municipality,2629,58
177944865550775,Cyprus News,Cyprus News,2608,27
311289838967373,ΚΩΝΣΤΑΝΤΙΝΟΣ ΟΔΥΣΣΕΩΣ,Alexandros Alexandrou,2601,24
103717902272130,Sustainable Mobility Cyprus,Contact Advertising Agency Ltd,2483,200
102701778528140,Δώρος Παφίτης,S.C.G Opsis Digital Ltd,2466,56
2221678617878265,Coca-Cola,Coca-Cola,2450,5
533373550026645,Aon Cyprus,Aon Cyprus,2443,74
227364484047452,Ant1 Live News - Κύπρος,Ant1 Live News - Κύπρος,2406,493
187697387759328,Ηρακλής - Υποψήφιος Αντιδήμαρχος Αγίου Τύχωνα,Ηρακλής Ηρακλέους,2372,56
107389055063575,Στέφανος Στεφάνου,ΑΚΕΛ - AKEL,2360,120
1339801222697855,Γιώργος Δημητριάδης - George Demetriades,Georgios Demetriades,2336,60
1621817474777722,Μαρίνα Χατζημανώλη - Marina Hadjimanolis,Christos Hadjimanolis,2321,61
1523797697855594,Δήμος Λεμεσού - Limassol Municipality,Δήμος Λεμεσού - Limassol Municipality,2293,67
433315683785886,Hasan Sadıkoğlu,Hasan Sadıkoğlu,2276,14
114666170404607,Lakis Ioannou - Γραφείο Δικαιωμάτων Πολίτη,Λακης Ιωαννου,2261,133
176097388909861,Νίκος Παλιός - Nikos Palios,Νίκος Παλιός - Nikos Palios,2255,40
278533075339697,Αρτέμης Χατζηβαρνάβας · Υποψήφιος Δημοτικός Σύμβουλος Δήμου Λεμεσού,Αρτέμης Χατζηβαρνάβας · Υποψήφιος Δημοτικός Σύμβουλος Δήμου Λεμεσού,2250,4
448775298545427,Demokrat Parti,Demokrat Parti,2237,42
264344866762830,Λούκας Πολυκάρπου - Loukas Polykarpou,Loukas Polykarpou,2200,35
230740746791071,Ανδρέας Ασσιώτης,Ανδρέας Ασσιώτης,2188,34
100941196147544,Andronicos CY,Andronicos CY,2186,41
104306170943615,Γιώργος Σολωμού,Γεωργιος Σολωμου,2181,113
105402321169347,SupportCY,Bank of Cyprus,2180,44
228407760651671,Μάριος Χαννίδης,Marios Hannides,2156,62
1384880214973279,Παγκύπρια Συντεχνία ΙΣΟΤΗΤΑ,Kyriacos Kyriacou,2127,23
470323203056530,Συμμαχία Πολιτών,ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ,2114,59
213335395425425,Pissis Ltd,Pissis Ltd,2110,159
234004574034248,Volt Cyprus,Volt Cyprus,2091,42
173956835959315,Ευθύμιος Δίπλαρος - Efthimios Diplaros,Ευθύμιος Δίπλαρος - Efthimios Diplaros,2075,144
156466074385246,Kıbrıs Postası,Kıbrıs Postası,2028,71
180274230099767,Παντελής Ποιητής - Pantelis Poetis,Παντελής Ποιητής - Pantelis Poetis,2000,1
502944236549149,Ανδρέας Αποστόλου,Ανδρέας Α. Αποστόλου,2000,76
105039251818848,Σίμος Κουφαλλής - Δημοτικός Σύμβουλος Δήμου Λεμεσού,Σίμος Κουφαλλής - Δημοτικός Σύμβουλος Δήμου Λεμεσού,1959,61
109252201264120,Κλάδος Αστυνομικού Σώματος-Ισότητα,Κλάδος Αστυνομικού Σώματος-Ισότητα,1953,90
186855391368186,McDonald's,McDonald's Cyprus,1935,8
811609932267686,AKEL Türkçe,ΑΚΕΛ - AKEL,1914,16
104938488701142,Hüseyin ÇAVUŞ,Hüseyin Çavuş Kelle,1899,44
166733630194637,Trojan Economics,Trojan Economics,1882,63
111125275639882,epic cy,epic cy,1866,11
213229355213728,Χρίστος Ιωσήφ,Χρίστος Ιωσήφ,1857,41
109708957464833,Μάριος Ορφανός - Marios Orphanos,Marios Orphanos,1833,29
115653995162093,Nicos Tornaritis - Νίκος Τορναρίτης,Nicos Tornaritis,1824,15
101695305669468,İnsan Hakları Platformu - Human Rights Platform,İnsan Hakları Platformu,1822,14
794974070573548,Toyota Cyprus,Toyota Cyprus,1820,19
103130762232752,Serhat Akpınar,Serhat Akpınar,1816,20
106303494834594,Elias Hadjikoumis,Elias Hadjikoumis,1795,76
254627911069696,Σταύρος Χατζηγιάννης - Stavros Hadjiyiannis,Σταύρος Χατζηγιάννης - Stavros Hadjiyiannis,1760,25
884248208260775,Άρθρα Κείμενα Εκπομπές Μιχάλη Παρασκευά,Μιχάλης Παρασκευά,1745,33
453414104748271,Lefkoşa Türk Belediyesi,Lefkoşa Türk Belediyesi,1707,40
1652917534931381,Bank of Cyprus,Bank of Cyprus,1667,32
111471595611664,Επιστημονικό Τεχνικό Επιμελητήριο Κύπρου ΕΤΕΚ,Επιστημονικό Τεχνικό Επιμελητήριο Κύπρου,1650,119
369722249746043,Ιερά Μητρόπολις Κωνσταντίας- Αμμοχώστου,Ιερά Μητρόπολις Κωνσταντίας- Αμμοχώστου,1637,85
104300622679204,Abdullah Korkmazhan,Abdullah Korkmazhan,1636,20
173342948271,Νεολαία Δημοκρατικού Συναγερμού (ΝΕΔΗΣΥ - NEDISY),Νεολαία Δημοκρατικού Συναγερμού,1635,11
46165744888,PrimeTel PLC,These ads ran without a disclaimer,1628,10
1152618878096298,Μαριέλλα Αριστείδου,Mariella Aristeidou,1627,45
168650089657916,Γιάννης Τσουλόφτας,Γιάννης Τσουλόφτας,1625,50
231708083365460,Σταύρος Σταυρινίδης,Stavros Stavrinides,1624,42
100398562131226,The Cyprus Political Television,Charalambos Therapis,1617,177
1117249664991266,Χρίστος Τσίγκης,Χρίστος Τσίγκης,1609,108
106427581398132,Δήμος Μέσα Γειτονιάς,Δήμος Μέσα Γειτονιάς,1599,98
107152124619265,Έλενα Παπαδοπούλου,Έλενα Παπαδοπούλου,1590,21
100165882026706,Kleanthis Koutsoftas,Kleanthis Koutsoftas,1577,21
341928540331850,Πάρις Σαββίδης - Υποψήφιος Βουλευτής Λεμεσού,Paris Savvides,1568,57
101601781989471,Ιωάννης Παπαζαχαρία,Ioannis Papazacharia,1563,46
638668976238472,Cyprus Times,Δημήτριος Χατζηαντώνη,1550,125
152323649047719,Μαχαιροχώρια,Blend Digital,1542,124
234138739978486,Παπαμιχαήλ Χρίστος - Papamichael Christos,Παπαμιχαήλ Χρίστος - Papamichael Christos,1542,32
359990714123068,Οργανισμός Νεολαίας Κύπρου / Youth Board of Cyprus,Οργανισμός Νεολαίας Κύπρου / Youth Board of Cyprus,1532,70
100122595657696,Ercan Turhan,Ercan Turhan,1517,112
260731683798526,Χρίστος Μιχαηλίδης - Christos Michaelides,Cypronetwork Consultancy Group,1508,40
266408886562165,Μάριος Ελευθερίου - Υποψήφιος Ευρωβουλευτής,Marios Eleftheriou,1508,27
1520333538238994,Θεόδωρος Πυρίλλης - Theodoros Pyrillis,Θεόδωρος Πυρίλλης - Theodoros Pyrillis,1507,19
108279412084089,Mahmut Özcınar,Mahmut Ozcinar,1505,9
250703634793258,Νίκος Δρυμιώτης - Nicos Drymiotis,R Digital Ltd,1500,19
1768619346738842,Δημοτικός Σύμβουλος Δήμου Λεμεσού Κώστας Γιάλλουρος,Δημοτικός Σύμβουλος Δήμου Λεμεσού Κώστας Γιάλλουρος,1491,32
100501781957851,Μάριος Σταδιώτης - Υποψήφιος Βουλευτής Λεμεσού,Marios Stadiotis,1485,24
249272505425075,Charalambides Christis,Charalambides Christis,1482,4
108214251033191,Γιώργος Λυσανδρίδης - George Lysandrides,Georghios Lysandrides,1477,72
310934165676880,Sophia For Children,Sophia For Children,1474,43
107991774342794,Domenica Solar,Domenica Solar,1463,84
281693481689475,Λίνος Ιωάννης Χατζηγεωργίου - Υποψήφιος Ευρωβουλευτής,Λίνος Ιωάννης Χατζηγεωργίου - Υποψήφιος Ευρωβουλευτής,1456,10
271120899565258,Σάβια Ορφανίδου | Savia Orphanidou,Savoula Orphanidou,1437,37
108948867903709,Κωστάκης Χριστοφόρου,Christoforou Vicky,1428,34
1473921552826370,Peletico,Peletico,1422,56
187663974439669,Vassilis Demetriades - Βασίλης Δημητριάδης,Vassilis Demetriades - Βασίλης Δημητριάδης,1422,26
101131288575477,Protagonistes.com.cy,Protagonistes.com.cy,1420,17
101796559682044,LakatamiaOnline,LakatamiaOnline,1413,125
620027974738907,Γραφείο Τύπου και Πληροφοριών - Press and Information Office,These ads ran without a disclaimer,1401,8
609745702447737,ΛΕΥΤΕΡΗΣ ΔΗΜΗΤΡΙΟΥ,Eleftherios Demetriou,1398,27
127769223746728,Εθνικό Κέντρο Συντονισμού Κυβερνοασφάλειας Κύπρου - ΝCCcy,Εθνικό Κέντρο Συντονισμού Κυβερνοασφάλειας Κύπρου - NCCcy,1383,57
782825568407464,Friends of the Earth Cyprus - Φίλοι της Γης Κύπρου,Friends of the Earth Cyprus - Φίλοι της Γης Κύπρου,1377,17
100513596223095,Murat Şenkul,Murat Şenkul,1371,33
1666515286969405,Χρύσανθος Φάκας - Chrysanthos Fakas,Χρύσανθος Φάκας,1364,35
106950538141578,Κωνσταντίνος Σαββιδης,Κωστας Σαββιδης,1350,52
1492793464300614,Παύλος Μυλωνάς,ΠΑΥΛΟΣ ΜΥΛΩΝΑΣ,1350,33
1776163029088275,Osman Bican,Osman Bican,1346,35
305608429284,EU Environment,EU Environment,1335,70
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,1327,87
250408671487697,Cyprus Democracy Summit,Cyprus Democracy Summit,1326,39
