Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
32984679070,Greenpeace Österreich,Greenpeace Österreich,701380,16133
1977684662509834,Herbert Kickl,FPÖ,347956,1418
1673371229636129,Pamela Rendi-Wagner,SPÖ,295787,1623
77393060080,SPÖ,SPÖ,258865,1473
1650580648552563,Norbert Hofer,FPÖ,257798,297
135953609780627,Dominik Nepp,FPÖ-Wien,224265,623
88676876113,Die Grünen Wien,die Grünen Wien,221779,1803
110971788921077,Stadt Wien,Stadt Wien,216087,1363
21759893033,Die Grünen,Die Grünen,210259,441
178362315106,European Parliament,European Parliament,197375,2936
105151752909840,Sebastian Kurz,Volkspartei,185250,1819
655193467874666,Manfred Haimbuchner,FPÖ Oberösterreich,184335,705
59212737281,UNICEF Österreich,UNICEF Österreich,177126,2367
469284460250113,Unser Niederösterreich,Unser Niederösterreich,170057,5224
36714973506,VIER PFOTEN,VIER PFOTEN,169462,835
169051073236170,FPÖ,FPÖ,165181,283
107898832590939,European Commission,European Commission,161305,450
494195290313,Udo Landbauer,FPÖ Niederösterreich,157759,562
30925241455,Amnesty International Austria,Amnesty International Austria,157257,1172
107152329360788,Arbeiterkammer,Arbeiterkammer,152648,287
580791221952500,NEOS Wien,NEOS Wien,144868,1507
1786588968220782,Thomas Stelzer,OÖVP - die Oberösterreichische Volkspartei,135329,1261
136345101209,VGT Austria,VGT Austria,134022,725
1079650008770485,kontrast.at,kontrast.at,128233,5054
63702522062,WWF Austria,WWF Österreich,127534,1036
1047221682152437,Christoph Wiederkehr,NEOS Wien,121514,1470
547597092025909,Harald Vilimsky,FPÖ,118313,122
97997637890,Die Grünen in der Steiermark,Die Grünen Steiermark,117947,1120
208930355786005,SPÖ Oberösterreich,SPÖ Oberösterreich,115829,1551
2175703466044933,Stefan Kaineder,Die Grünen Oberösterreich,107849,702
179085222154531,ÖGB,ÖGB,104383,958
88108406133,SPÖ Wien,SPÖ Wien,99643,1321
144875605538239,Weiterbildung in Wien | waff,waff,95611,1227
1644414509160673,Gernot Blümel,Neue Volkspartei Wien,92557,3664
163811269488,CARE Österreich,CARE Österreich,90863,803
289163077789256,OÖVP - die Oberösterreichische Volkspartei,Oberösterreichische Volkspartei,84377,1736
162282402150706,exxpress.at,web eXXpress Medien Holding GmbH,83703,3413
1576711892460949,Sandra Krautwaschl,Die Grünen Steiermark,82621,1207
200969413280005,Shell,Shell,81877,48
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,81500,108
243225039137708,Beate Meinl-Reisinger,NEOS,79676,1199
392170024558262,Walter Rosenkranz,FPÖ,78528,278
590930261019192,Maximilian Krauss,FPÖ-Wien,77898,554
