Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
109190571568384,Interview by Ringier,These ads ran without a disclaimer,≤100,1
101900205804126,DarkHorse,These ads ran without a disclaimer,≤100,4
205362186029,Credit Suisse,These ads ran without a disclaimer,≤100,2
1899205393647099,TAP Air Portugal,These ads ran without a disclaimer,≤100,1
877791462258044,EVP Schaffhausen,These ads ran without a disclaimer,≤100,1
108653381700336,Parc naturel régional de la Vallée du Trient,These ads ran without a disclaimer,≤100,1
106653924258368,Vision Sea Life,These ads ran without a disclaimer,≤100,1
2019219651524585,Marlis Schorcht #marlismachtsichtbar,These ads ran without a disclaimer,≤100,4
136266656430479,Volkswagen R,These ads ran without a disclaimer,≤100,1
120764411288923,Johanniter-Unfall-Hilfe e.V.,These ads ran without a disclaimer,≤100,1
141785025856184,SAS - DACH,These ads ran without a disclaimer,≤100,3
1681869672033677,GLP Fricktal,These ads ran without a disclaimer,≤100,1
105173369023135,Мировые новости,These ads ran without a disclaimer,≤100,2
104549855835454,avestaevent,These ads ran without a disclaimer,≤100,2
104737415452901,Betershe Offical,These ads ran without a disclaimer,≤100,28
101898579405725,Wiadomości dnia,These ads ran without a disclaimer,≤100,1
102488695962709,Schweizer Woche,These ads ran without a disclaimer,≤100,1
442004945974231,IG Wild beim Wild,These ads ran without a disclaimer,≤100,1
157913284377979,POP Nyon - La Côte,These ads ran without a disclaimer,≤100,2
115335371438726,HOCH2.TV,These ads ran without a disclaimer,≤100,1
112793787233864,Voyages 2023,These ads ran without a disclaimer,≤100,1
306064959461205,UMAGE,These ads ran without a disclaimer,≤100,11
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,8
1073858446007122,FDP. Die Liberalen Meggen,These ads ran without a disclaimer,≤100,2
103460585917798,Новости Дня,These ads ran without a disclaimer,≤100,2
104996322504997,Motivation Clever,These ads ran without a disclaimer,≤100,1
656462304404326,Служба розшуку дітей,These ads ran without a disclaimer,≤100,11
345771805611954,ADROIT,These ads ran without a disclaimer,≤100,1
362991517395753,Cinzia Signoretti - Fantasticane,These ads ran without a disclaimer,≤100,3
100295012421747,pascal.zuberbuehler,These ads ran without a disclaimer,≤100,1
102393821206111,RainKiss,These ads ran without a disclaimer,≤100,6
1389696117991409,Voix de Gauche Confignon,These ads ran without a disclaimer,≤100,2
273552033180270,Nachhaltigkeit. Neu denken. Initiative des Lampert Teams,These ads ran without a disclaimer,≤100,2
402677536461567,AllMatters,These ads ran without a disclaimer,≤100,5
100468648178946,Non au parc éolien de la Sonnaz,These ads ran without a disclaimer,≤100,1
102199795319206,Pablo Marçal Oficial,These ads ran without a disclaimer,≤100,12
231575074011232,Landesbank Baden-Württemberg,These ads ran without a disclaimer,≤100,7
781457841988868,E-CHANGER,These ads ran without a disclaimer,≤100,1
186008238755917,amplify.ooo,These ads ran without a disclaimer,≤100,1
101457162545161,Christianisme solidaire,These ads ran without a disclaimer,≤100,1
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100,56
199755716798643,TRT Français,These ads ran without a disclaimer,≤100,4
117741198303856,FDP Kanton Zürich,These ads ran without a disclaimer,≤100,1
1576421042651882,Peppermint Group,These ads ran without a disclaimer,≤100,3
38955146917,OceanCare,These ads ran without a disclaimer,≤100,1
859017794123127,Gioventù Socialista Ticino,These ads ran without a disclaimer,≤100,4
100411025619543,SwissParadigm,These ads ran without a disclaimer,≤100,1
1043517579127264,Atelier Rosemood,These ads ran without a disclaimer,≤100,2
107861642589028,SP Kanton Luzern,These ads ran without a disclaimer,≤100,1
102321438763442,Le Commandant Charcot,These ads ran without a disclaimer,≤100,1
106038505777460,Tsl-Projekt,These ads ran without a disclaimer,≤100,1
529955580364212,SMA International,These ads ran without a disclaimer,≤100,2
385968291506847,Zürichsee-Zeitung,These ads ran without a disclaimer,≤100,2
106778582237484,Noah Weber,These ads ran without a disclaimer,≤100,1
431883176876769,SP Grossaffoltern-Rapperswil,SP Grossaffoltern-Rapperswil,≤100,2
102753109219132,Nowe Technologie,These ads ran without a disclaimer,≤100,1
152451474837468,NAPA Group,These ads ran without a disclaimer,≤100,8
221845854596537,Éditions Delcourt,These ads ran without a disclaimer,≤100,1
118356801554598,EU Food & Farming,These ads ran without a disclaimer,≤100,3
429755047122487,Friedrich Reinhardt Verlag,These ads ran without a disclaimer,≤100,1
121514924565769,La Opinión Austral,These ads ran without a disclaimer,≤100,5
356486521008,Blanvalet Verlag,These ads ran without a disclaimer,≤100,2
202583169763255,Samuelis Baumgarte Galerie,These ads ran without a disclaimer,≤100,2
478670012154037,Think Then Choose Wisely,These ads ran without a disclaimer,≤100,10
344556287396,Penguin Bücher,These ads ran without a disclaimer,≤100,3
419181608189497,International Network Against Cyber Hate - INACH,These ads ran without a disclaimer,≤100,1
306370079791050,DE-Rael-Bewegung,These ads ran without a disclaimer,≤100,2
109799928626322,Info Post,These ads ran without a disclaimer,≤100,4
198515713604505,Ludwig-Maximilians-Universität München,These ads ran without a disclaimer,≤100,3
107226109300888,ifm electronic,These ads ran without a disclaimer,≤100,1
108219202036213,Новости Дня,These ads ran without a disclaimer,≤100,2
315605018478707,Michel Jaussi Photography,These ads ran without a disclaimer,≤100,2
74203385744,éditions markus haller,These ads ran without a disclaimer,≤100,1
21506277966,Acronis,These ads ran without a disclaimer,≤100,8
64588666340,Haaretz.com,These ads ran without a disclaimer,≤100,4
1556481434584901,Paul Xavier,These ads ran without a disclaimer,≤100,1
93922637103,digitec.ch,These ads ran without a disclaimer,≤100,1
1950252401964513,wil24.ch,These ads ran without a disclaimer,≤100,2
1971285293178341,Royal Film,These ads ran without a disclaimer,≤100,2
99208765016,kununu,These ads ran without a disclaimer,≤100,3
109573865405275,EUToday,These ads ran without a disclaimer,≤100,1
491603277588348,VTA Group,These ads ran without a disclaimer,≤100,3
103520459311864,Oliver Dürr in den Nationalrat,Oliver Dürr,≤100,1
1013329112167266,Invest in Estonia,These ads ran without a disclaimer,≤100,3
173452976040049,Lee Yi Shyan,These ads ran without a disclaimer,≤100,30
813362708790951,UBP - Union Bancaire Privée,These ads ran without a disclaimer,≤100,6
115353781494583,DemoLibertarians.com,These ads ran without a disclaimer,≤100,1
653447794842554,Thurgauer Zeitung,These ads ran without a disclaimer,≤100,1
107798052582413,Polestar,These ads ran without a disclaimer,≤100,2
135816069903817,Dirk Kreuter,These ads ran without a disclaimer,≤100,5
115121535188191,Economist Impact events,These ads ran without a disclaimer,≤100,6
167327710092323,Mollaei Law,These ads ran without a disclaimer,≤100,1
112804560089619,GCapital,These ads ran without a disclaimer,≤100,2
15996419246,Célina Ramsauer,These ads ran without a disclaimer,≤100,1
146221668771106,wbg Wissen verbindet,These ads ran without a disclaimer,≤100,2
272968897162,Ferienregion Toggenburg,These ads ran without a disclaimer,≤100,1
100166741553596,SahmGlas,These ads ran without a disclaimer,≤100,2
108388491957947,christineforster2022,These ads ran without a disclaimer,≤100,1
115306454863649,Provision Fund,These ads ran without a disclaimer,≤100,1
106616288997915,Actual news,These ads ran without a disclaimer,≤100,1
967064213489328,Grossmünster Zürich,These ads ran without a disclaimer,≤100,1
106543035551602,Joanna Neri Dela Cruz,These ads ran without a disclaimer,≤100,2
100931976106805,Linksbündig,These ads ran without a disclaimer,≤100,1
147717218614170,PLR Genève,These ads ran without a disclaimer,≤100,1
538329923768065,Automotive Aftermarket Germany,These ads ran without a disclaimer,≤100,1
110510888452377,Pace Garcia,These ads ran without a disclaimer,≤100,1
6829493713,(RED),These ads ran without a disclaimer,≤100,2
69466809669,Alpen-Initiative,These ads ran without a disclaimer,≤100,1
103797039145925,Fisher Branch,These ads ran without a disclaimer,≤100,3
1226207444188477,Marc Bochsler Ihr Kantonsrat für den Bezirk Affoltern,Bochsler Marc,≤100,1
269029886456205,Giorgio Fonio,These ads ran without a disclaimer,≤100,1
668272339979128,Sindacato VPOD Ticino,These ads ran without a disclaimer,≤100,1
101345456061149,Académie du Climat - Suisse romande,Bruno Frédéric Mottini,≤100,1
103067098881055,Heidelberg Amperfied,These ads ran without a disclaimer,≤100,7
111539168454051,Avanti,These ads ran without a disclaimer,≤100,2
257497631736082,Gletscher-Initiative,These ads ran without a disclaimer,≤100,4
416743625125770,Grüne Zürichsee,GRÜNE Bezirk Horgen,≤100,3
192797943611,Think Tank foraus,These ads ran without a disclaimer,≤100,1
218538701651843,Union suisse des arts et métiers usam,These ads ran without a disclaimer,≤100,1
450419368477478,DEGIRO,These ads ran without a disclaimer,≤100,2
148636738523021,LAGO Shopping-Center Konstanz,These ads ran without a disclaimer,≤100,1
62179351415,Eurowings,These ads ran without a disclaimer,≤100,2
103018575932204,Finance-News-TV,These ads ran without a disclaimer,≤100,3
176508225770197,Austrian Master Classes,These ads ran without a disclaimer,≤100,4
294615500888608,Interface,These ads ran without a disclaimer,≤100,5
103558749124919,asiazensus,These ads ran without a disclaimer,≤100,5
106176565157407,Naza Alakija,These ads ran without a disclaimer,≤100,4
1591122654531965,Bruno Tüscher - Grossrat/Gemeindeammann,Bruno Tüscher,≤100,1
583627752063265,GRÜNE Aarberg,Patrick Zysset,≤100,1
103538675856093,Мировые новости,These ads ran without a disclaimer,≤100,7
181924628560212,Ekō,These ads ran without a disclaimer,≤100,6
730128206999668,Miel de Botton,These ads ran without a disclaimer,≤100,4
106619334967496,FaNa Space,These ads ran without a disclaimer,≤100,1
1119743458038095,I Verdi del Bellinzonese,These ads ran without a disclaimer,≤100,1
544839015887197,OCHSNER Wärmepumpen GmbH,These ads ran without a disclaimer,≤100,4
211855755511954,Jungfreisinnige Kanton Luzern,Jungfreisinnige Kanton Luzern,≤100,1
659357207524916,RideLink,These ads ran without a disclaimer,≤100,1
101267926076437,Ensemble pour une école secondaire unique à Moutier,These ads ran without a disclaimer,≤100,1
1436656116642646,Threadheads,These ads ran without a disclaimer,≤100,3
104541199035661,Blue Phoenix Investments,These ads ran without a disclaimer,≤100,1
229871833728877,Forum für Universität und Gesellschaft,These ads ran without a disclaimer,≤100,1
357705520997463,Smala,These ads ran without a disclaimer,≤100,1
181437838577612,Das Goetheanum,These ads ran without a disclaimer,≤100,3
100722066089476,Sunsam,These ads ran without a disclaimer,≤100,1
101176682686881,Caldwell Hutchinson,These ads ran without a disclaimer,≤100,3
113837943670979,The Tattooist,These ads ran without a disclaimer,≤100,1
1521655228075451,solidaritéS Genève,These ads ran without a disclaimer,≤100,2
141122182573017,World Vision Österreich,These ads ran without a disclaimer,≤100,1
102025896008129,Livia Engel in den Rischer Gemeinderat,Grüne Risch-Rotkreuz,≤100,1
145891912753401,mrhost,These ads ran without a disclaimer,≤100,1
106673987589892,von Hacht Verlag,These ads ran without a disclaimer,≤100,1
103843752435966,Morehackz - The R Page,These ads ran without a disclaimer,≤100,6
102324462634828,Kopoтко о Главном,These ads ran without a disclaimer,≤100,1
113629868312383,Marketing Generous,These ads ran without a disclaimer,≤100,2
101816719363100,Alternative - die Grünen Kt. Zug,Alternative - die Grünen Kanton Zug,≤100,1
103792131542479,Rosa Luxemburg Foundation - Geneva Office,These ads ran without a disclaimer,≤100,2
100613551665739,GROW MY TREE,These ads ran without a disclaimer,≤100,4
414645712302029,The Diplomatic Affairs,These ads ran without a disclaimer,≤100,2
184530568252115,Sündflut,These ads ran without a disclaimer,≤100,5
324253041382779,Xavier Cormier,These ads ran without a disclaimer,≤100,3
34823056709,MASIA ONE,These ads ran without a disclaimer,≤100,40
113106815069066,,CGI,≤100,3
111011748401165,Washington Kane,These ads ran without a disclaimer,≤100,4
108012911488001,Flavia Wasserfallen,These ads ran without a disclaimer,≤100,1
943141845716817,Corner 25 Geneva,These ads ran without a disclaimer,≤100,1
107034431979369,United24,These ads ran without a disclaimer,≤100,3
156922821011409,Timberland,These ads ran without a disclaimer,≤100,9
125392157541675,Tilsiter Switzerland,These ads ran without a disclaimer,≤100,1
105326156194318,Gesellschaft für bedrohte Völker (GfbV) Schweiz,These ads ran without a disclaimer,≤100,3
102208975950548,Clements Crawford,These ads ran without a disclaimer,≤100,1
101466182431858,Just One,These ads ran without a disclaimer,≤100,4
203340206409769,Schwäbische Alb Tourismus,These ads ran without a disclaimer,≤100,1
103886761646362,keta.clay,These ads ran without a disclaimer,≤100,1
320362558373272,Haute-Sorne-Avenir,These ads ran without a disclaimer,≤100,2
1065631633538453,Physicians Across Continents,These ads ran without a disclaimer,≤100,15
1464489323856911,FDP Zürich 2,These ads ran without a disclaimer,≤100,1
1908078689293820,Paroles citoyennes,These ads ran without a disclaimer,≤100,1
133195800071192,FDP.Die Liberalen Kanton Glarus,These ads ran without a disclaimer,≤100,1
104968989056423,peyman_khozoeii,These ads ran without a disclaimer,≤100,1
114763454455084,isabelzintl,These ads ran without a disclaimer,≤100,1
185927128110913,SMA Solar Technology,These ads ran without a disclaimer,≤100,2
100318718516376,Martin Rufer,These ads ran without a disclaimer,≤100,1
103344742624341,Skarb narodowy,These ads ran without a disclaimer,≤100,1
107679465479113,jeunes_progressistes_de_gauche,These ads ran without a disclaimer,≤100,3
101222005378379,Rhystadt,These ads ran without a disclaimer,≤100,1
933310850194959,Israel Alliance,These ads ran without a disclaimer,≤100,3
124232857644437,Rowohlt Verlag,These ads ran without a disclaimer,≤100,6
267416153778843,Aufbauende Landwirtschaft,These ads ran without a disclaimer,≤100,1
104648359126400,Citympact,These ads ran without a disclaimer,≤100,2
2295821080740567,Blaise Carron - député au Grand Conseil VS,These ads ran without a disclaimer,≤100,2
117640348266286,Ballettseminare Stuttgart,These ads ran without a disclaimer,≤100,1
779053175529269,Scandales dans le Jura ?,These ads ran without a disclaimer,≤100,1
374643036286222,Cédric Laporte,These ads ran without a disclaimer,≤100,3
103608147898787,Swiss Triple Impact,These ads ran without a disclaimer,≤100,1
103399508522606,Kollyy,These ads ran without a disclaimer,≤100,3
100326286331923,nidwalden2040,These ads ran without a disclaimer,≤100,1
185771248113677,Etihad Airways,These ads ran without a disclaimer,≤100,3
107444658471466,TooCool2BeTrue - Highlights,These ads ran without a disclaimer,≤100,2
112720461546290,Best World,These ads ran without a disclaimer,≤100,5
101577029375271,Haney Ramsey,These ads ran without a disclaimer,≤100,3
366107457198874,Rise of Kingdoms,These ads ran without a disclaimer,≤100,3
1642881809343062,Dachverband Berner Tierschutzorganisationen - DBT,These ads ran without a disclaimer,≤100,1
196581727029106,Netgear Deutschland,These ads ran without a disclaimer,≤100,2
107445684913859,Early Majority,These ads ran without a disclaimer,≤100,1
108166048910328,Срочные Новости,These ads ran without a disclaimer,≤100,1
112297522127385,Ernst Klett Sprachen,These ads ran without a disclaimer,≤100,2
100134946107263,Lime,These ads ran without a disclaimer,≤100,1
181943021877819,Join Roland Berger,These ads ran without a disclaimer,≤100,2
103140699301698,Select 24,These ads ran without a disclaimer,≤100,1
191043328232,SVP Stadt Thun,These ads ran without a disclaimer,≤100,1
902485329837313,NinjaOne,These ads ran without a disclaimer,≤100,7
308773509473974,ClimbAID,These ads ran without a disclaimer,≤100,1
8860325749,Financial Times,These ads ran without a disclaimer,≤100,3
106227118235466,IamExpat in Switzerland,These ads ran without a disclaimer,≤100,2
681158928582998,Swiss Youth for Climate,These ads ran without a disclaimer,≤100,1
102539052566426,Up In Arms,These ads ran without a disclaimer,≤100,2
110318858712956,Новости Европы,These ads ran without a disclaimer,≤100,2
12185972707,350.org,These ads ran without a disclaimer,≤100,1
122724759129541,Veganuary Deutschland,These ads ran without a disclaimer,≤100,2
111287425748330,Valamar All You Can Holiday,These ads ran without a disclaimer,≤100,2
208189704820,Ellen MacArthur Foundation,These ads ran without a disclaimer,≤100,12
113572703706431,Ting.community,These ads ran without a disclaimer,≤100,1
102944432128377,Der Pragmaticus,These ads ran without a disclaimer,≤100,2
468860616477805,Swiss Profiler Alex Hurschler,These ads ran without a disclaimer,≤100,2
102567474880701,Talent Lift,These ads ran without a disclaimer,≤100,2
102213642573397,Zavala Hester,These ads ran without a disclaimer,≤100,5
112994554733353,For You 3,These ads ran without a disclaimer,≤100,6
100792205220828,art24,These ads ran without a disclaimer,≤100,1
107605898799291,Новости Дня,These ads ran without a disclaimer,≤100,1
136766393061294,economiesuisse - Suisse romande,These ads ran without a disclaimer,≤100,1
110284751815260,Jack          Richardson,These ads ran without a disclaimer,≤100,7
537872126249267,Червоний Хрест України,These ads ran without a disclaimer,≤100,21
1415439555351343,Life Forestry,These ads ran without a disclaimer,≤100,5
302622200143668,Soextraluxe,These ads ran without a disclaimer,≤100,4
105785675757412,Happy,These ads ran without a disclaimer,≤100,5
1050094841669430,Canal-Control+Clean,These ads ran without a disclaimer,≤100,1
101866529375017,Новости Дня,These ads ran without a disclaimer,≤100,1
102239598303661,Dario Cabanelas,These ads ran without a disclaimer,≤100,1
221140811260546,Plöckl Media Group,These ads ran without a disclaimer,≤100,1
115643645121323,Deuter,These ads ran without a disclaimer,≤100,2
525759361217117,Erfolgsleser - Bücher die dich weiterbringen,These ads ran without a disclaimer,≤100,3
69659999016,Vitra Design Museum,These ads ran without a disclaimer,≤100,1
68974888259,gutefrage.net,These ads ran without a disclaimer,≤100,1
146237848870691,Lukas Stern,These ads ran without a disclaimer,≤100,3
232647196868652,ESPN 100.7 The Ticket,These ads ran without a disclaimer,≤100,5
125453690849379,Netzwerk Metall - Gemeinsam zum Vorsprung.,These ads ran without a disclaimer,≤100,2
107816654786278,Antenne LGBTI Genève,These ads ran without a disclaimer,≤100,1
103481929256935,EQUAL.official,These ads ran without a disclaimer,≤100,1
106430964588208,SOS Planet,These ads ran without a disclaimer,≤100,16
461741233923788,CASA DE CAMBIO EUROPA,These ads ran without a disclaimer,≤100,8
1845447639031005,Mayor Bradburn,These ads ran without a disclaimer,≤100,2
105587378928302,sp_toggenburg,These ads ran without a disclaimer,≤100,1
113705888299386,Hermone,These ads ran without a disclaimer,≤100,2
109811968658831,Die Mitte Züri 11,These ads ran without a disclaimer,≤100,1
190591071121548,SVP Emmen,These ads ran without a disclaimer,≤100,1
1619969771657694,Yidan Prize,These ads ran without a disclaimer,≤100,6
579848135530446,Porzellanmanufaktur FÜRSTENBERG,These ads ran without a disclaimer,≤100,6
103082059271118,SP Bezirk Hinwil,These ads ran without a disclaimer,≤100,1
117999441204391,Новости дня,These ads ran without a disclaimer,≤100,2
290247291672533,SIT - Syndicat interprofessionnel de travailleuses et travailleurs,These ads ran without a disclaimer,≤100,1
101058108144405,Trash Planet,These ads ran without a disclaimer,≤100,1
311260880135637,Investing for Professional Expat Women,These ads ran without a disclaimer,≤100,1
1764183190338571,SVP Kreis 3,These ads ran without a disclaimer,≤100,2
111361091313,NICABM,These ads ran without a disclaimer,≤100,27
548577435509026,d&b audiotechnik,These ads ran without a disclaimer,≤100,1
109379795408593,Globаl News,These ads ran without a disclaimer,≤100,1
141330285883356,Telegrafi.com,These ads ran without a disclaimer,≤100,1
195513320868669,Au nom de la vérité,These ads ran without a disclaimer,≤100,1
337556950195517,Tobias Weidmann - Kantonsrat Zürich,These ads ran without a disclaimer,≤100,1
115200218139402,О Главном,These ads ran without a disclaimer,≤100,1
114583194860029,Association Chantal Mauduit Suisse,These ads ran without a disclaimer,≤100,3
107757638921612,benispsursee,These ads ran without a disclaimer,≤100,1
142698495824224,Morristown Vineyards,These ads ran without a disclaimer,≤100,10
605793896249781,Ville de Lancy,These ads ran without a disclaimer,≤100,1
74697157593,servereye,These ads ran without a disclaimer,≤100,2
103497027790225,Fonos,These ads ran without a disclaimer,≤100,5
178913512122277,Der Bund,These ads ran without a disclaimer,≤100,5
268332769956325,Sandra Schneider official,These ads ran without a disclaimer,≤100,1
246528405959074,Michael Stauffer,These ads ran without a disclaimer,≤100,1
154111174738988,Kein Atommüll im Bözberg - KAIB,These ads ran without a disclaimer,≤100,1
201141316961549,SKAIA - BBQ BAR Zaarour,These ads ran without a disclaimer,≤100,3
963289257083354,Lega Monteceneri,These ads ran without a disclaimer,≤100,2
270265356871929,Dino Banks,These ads ran without a disclaimer,≤100,2
110973047281096,Basel2030,These ads ran without a disclaimer,≤100,1
106881688752511,Новости Дня,These ads ran without a disclaimer,≤100,2
267272696776611,"Maja Riniker, Nationalrätin",Maja Riniker,≤100,1
655159287883514,Berlin Art Institute,These ads ran without a disclaimer,≤100,4
104875524517985,Sofiadress.ch,These ads ran without a disclaimer,≤100,1
533196430187039,KMU- und Gewerbeverband Kanton Zürich,These ads ran without a disclaimer,≤100,1
103940168020269,terracare_leather,These ads ran without a disclaimer,≤100,3
113560648033831,Sikkens VR DACH,These ads ran without a disclaimer,≤100,1
2060609360680091,Roy's Refrigeration & Heating & A.C,These ads ran without a disclaimer,≤100,12
217519028785017,Nature Research Custom Media,These ads ran without a disclaimer,≤100,22
101845688544113,House Of Pearls,These ads ran without a disclaimer,≤100,5
546084802080835,SIX,These ads ran without a disclaimer,≤100,7
109044999140694,CAS,These ads ran without a disclaimer,≤100,4
1473784005985696,Christopher Wangen,These ads ran without a disclaimer,≤100,1
552882781890264,il Federalista.ch,These ads ran without a disclaimer,≤100,2
1668727020033292,Givaudan,These ads ran without a disclaimer,≤100,2
101304435646725,Элитная недвижимость в Москве,These ads ran without a disclaimer,≤100,9
101724402501687,Eminence369,These ads ran without a disclaimer,≤100,2
100187286740816,"Executive School (ES-HSG), University of St.Gallen",These ads ran without a disclaimer,≤100,1
265715943461097,Kettner Edelmetalle,These ads ran without a disclaimer,≤100,11
368757963825913,WasteFuel,These ads ran without a disclaimer,≤100,8
104546295740207,Aura of the world,These ads ran without a disclaimer,≤100,1
100734348558831,Primarschuleulchen,These ads ran without a disclaimer,≤100,1
101384498382450,Vert'libéraux Jura-Nord-Vaudois,These ads ran without a disclaimer,≤100,1
111057355013665,Nomeus parrel32,These ads ran without a disclaimer,≤100,7
306942789321939,mudac - Musée de design et d'arts appliqués contemporains,These ads ran without a disclaimer,≤100,1
100644495809530,Mouvement pour le Socialisme - MPS,These ads ran without a disclaimer,≤100,1
36735923253,umverkehR,These ads ran without a disclaimer,≤100,1
101997316185270,"Umberto Bandiera, candidat vert au Grand Conseil",These ads ran without a disclaimer,≤100,1
101032239111880,CrazyGirlclub,These ads ran without a disclaimer,≤100,3
1399806506952151,Morristown Skywarn,These ads ran without a disclaimer,≤100,20
105741532048451,Fluffy Worldwide,These ads ran without a disclaimer,≤100,83
181890091876904,Medair,These ads ran without a disclaimer,≤100,2
113059061701822,MarketCamp 26,These ads ran without a disclaimer,≤100,4
1197998876989538,Fair ist anders,These ads ran without a disclaimer,≤100,1
105315682263523,Blue Ocean Collections,These ads ran without a disclaimer,≤100,1
114085128294284,jglp_unibe,These ads ran without a disclaimer,≤100,1
104281381774959,University of Cambridge Online,These ads ran without a disclaimer,≤100,1
103256206005473,avanti_ticino,These ads ran without a disclaimer,≤100,1
100615205068784,moncourage,These ads ran without a disclaimer,≤100,1
2275535172721072,Lyon Country House,These ads ran without a disclaimer,≤100,1
103038692613840,isabelbartal.official,These ads ran without a disclaimer,≤100,2
321203657964929,Denknetz,These ads ran without a disclaimer,≤100,1
107881342266729,Главное,These ads ran without a disclaimer,≤100,1
102104466049130,Tsl Project,These ads ran without a disclaimer,≤100,1
294336497818417,MPULSE | Mobility Magazine,These ads ran without a disclaimer,≤100,1
191851397669230,VETO – Tierschutz,These ads ran without a disclaimer,≤100,2
104852432405662,GresePro,These ads ran without a disclaimer,≤100,8
232863520216444,Jobeo,These ads ran without a disclaimer,≤100,1
107040575646313,Renata Marina,These ads ran without a disclaimer,≤100,14
171103187147525,Die Bürgergemeinde,These ads ran without a disclaimer,≤100,1
144242707386755,MeisterNote: Collaborative Documentation for Teams,These ads ran without a disclaimer,≤100,3
2261709760740382,wirtschaftskomitee.ch,Wirtschaftskomitee.ch,≤100,1
106503158146731,B&B Photography,These ads ran without a disclaimer,≤100,1
102578282597131,Kamylla Lisi-Brandino,These ads ran without a disclaimer,≤100,1
107979051843705,sabinewiedenhofer,These ads ran without a disclaimer,≤100,1
115807878886840,Stadtbibliothek Rheinfelden/ CH,These ads ran without a disclaimer,≤100,1
141050939279017,Automobil Industrie,These ads ran without a disclaimer,≤100,2
103874059096481,Latvijas Ziņas.,These ads ran without a disclaimer,≤100,1
108812118501,Alnatura,These ads ran without a disclaimer,≤100,1
103750541119486,dieverpeilte,These ads ran without a disclaimer,≤100,3
102999978531843,Ulla Schoedel,These ads ran without a disclaimer,≤100,1
186255411394369,Scherzers Gruppenreise-Ziele,These ads ran without a disclaimer,≤100,1
264854683576675,Suppan,These ads ran without a disclaimer,≤100,2
155034861177583,Le Domaine des Prés Verts,These ads ran without a disclaimer,≤100,1
112780083726038,city_maybe,These ads ran without a disclaimer,≤100,1
163409150366153,Fuenfwerken Design AG,These ads ran without a disclaimer,≤100,2
732289006918767,Mindful Leadership Institut - MLI,These ads ran without a disclaimer,≤100,1
1468015706558049,Moodys Tax,These ads ran without a disclaimer,≤100,1
102357379294953,zacharieajroudi,These ads ran without a disclaimer,≤100,1
2569346123080290,Biznis Centar,These ads ran without a disclaimer,≤100,1
112805818310639,Wiаdоmоśсi krаjоwе,These ads ran without a disclaimer,≤100,3
104073862469276,Prominfo,These ads ran without a disclaimer,≤100,1
113502287096979,I Luv Australia,These ads ran without a disclaimer,≤100,2
597332254068831,Professional,These ads ran without a disclaimer,≤100,5
103302589334244,athanasios_goutziomitros,These ads ran without a disclaimer,≤100,1
139666286225597,Euranet Plus - Official,These ads ran without a disclaimer,≤100,10
104200678369483,CUPGRADE,These ads ran without a disclaimer,≤100,1
1707147939300765,TMed - Centre de Médecine Traditionnelle et de Santé Holistique,These ads ran without a disclaimer,≤100,1
104383152486691,money_mind_online,These ads ran without a disclaimer,≤100,1
1860782777346343,Astons Russia,These ads ran without a disclaimer,≤100,2
143714586302267,Urs Bänziger FDP,These ads ran without a disclaimer,≤100,1
46734093466,Falkensteiner Hotels & Residences,These ads ran without a disclaimer,≤100,2
198750386922784,Valeria Basurco,These ads ran without a disclaimer,≤100,5
102269201722239,TV Riviera 24,These ads ran without a disclaimer,≤100,1
158968251509151,Hands on Veggies,These ads ran without a disclaimer,≤100,1
340143853469055,Frag KOSMOS,These ads ran without a disclaimer,≤100,1
103721652101013,Phoenexia,These ads ran without a disclaimer,≤100,6
304719760017497,ATTAC-Fribourg,These ads ran without a disclaimer,≤100,1
111190855227233,EU 24,These ads ran without a disclaimer,≤100,2
1826983680878901,Hussain Sajwani,These ads ran without a disclaimer,≤100,2
108240971635234,Bettermanly - Magazine,These ads ran without a disclaimer,≤100,1
127187187348820,Kaspersky,These ads ran without a disclaimer,≤100,6
612984478813856,Henry Harvin Education,These ads ran without a disclaimer,≤100,5
106842592684027,La Côte,These ads ran without a disclaimer,≤100,4
102944622591129,Aegisa page,These ads ran without a disclaimer,≤100,1
102107497851841,Donald's Empire,These ads ran without a disclaimer,≤100,9
1392012197752262,LIHGA,These ads ran without a disclaimer,≤100,2
156215147829684,TooCool2BeTrue,These ads ran without a disclaimer,≤100,1
104376759188069,Agsky-scrape,These ads ran without a disclaimer,≤100,6
339361516111101,My Chosen Vessels - MCV,These ads ran without a disclaimer,≤100,1
100846075810053,TooCool2BeTrue - Stories,These ads ran without a disclaimer,≤100,1
116956918327408,Jacobs Foundation,These ads ran without a disclaimer,≤100,4
108318715562829,Abi Espin,These ads ran without a disclaimer,≤100,11
42316303783,Columbia Business School,These ads ran without a disclaimer,≤100,1
103141279118431,"Slim Your Waist, Shape Your Body",These ads ran without a disclaimer,≤100,2
102839459207788,_hdwright,These ads ran without a disclaimer,≤100,1
193167010699647,transport logistic,These ads ran without a disclaimer,≤100,2
222285318647430,Melanie Berner,These ads ran without a disclaimer,≤100,2
122819208305170,Sauvegarde Genève,These ads ran without a disclaimer,≤100,1
1165427420150451,DanoneCareers,These ads ran without a disclaimer,≤100,1
