Page ID,Page name,Disclaimer,Amount spent (UYU),Number of ads in Library
559321960876455,Asamblea Uruguay Lavalleja FA - Convocatoria Seregnista Progresistas,These ads ran without a disclaimer,632,4
175889425769412,BAR-TEK Motorsport,These ads ran without a disclaimer,630,12
106946105034817,Nicoll by aliaxis Uruguay,These ads ran without a disclaimer,627,3
102362568613269,Prosperous LAND,These ads ran without a disclaimer,624,13
694084887301702,Ir Colonia,These ads ran without a disclaimer,624,3
316246769083069,Corruptos Radio,These ads ran without a disclaimer,617,2
415913602329931,Casa Grande Tacuarembó,Irene Gonçalvez Mautone,600,2
224131187778782,Casa Grande Lavalleja,Irene Gonçalvez Mautone,600,2
176299462725032,Corriente Renovadora 12 y 212,Pablo David Furik Cristino,600,2
266941160617076,CyTC DEPILACIÓN LÁSER,These ads ran without a disclaimer,599,1
113615355316959,WIRED UK,These ads ran without a disclaimer,592,46
111138460723495,Ademri,These ads ran without a disclaimer,591,1
104685322160074,Referéndum LUC,These ads ran without a disclaimer,585,1
1752838541625553,VTV Noticias,These ads ran without a disclaimer,580,1
382234585285467,VAMOS SALTO,VAMOS SALTO,580,2
107173698926440,Rindiendo en casa,These ads ran without a disclaimer,572,13
1409954765977599,IMEP - Institute of Medicine and Psychology,These ads ran without a disclaimer,568,25
100667085826193,FronTrade,These ads ran without a disclaimer,561,4
504265093092624,Mikael Aprahamian - Judoka Uruguayo,These ads ran without a disclaimer,555,2
117423430165916,KPN Energy,These ads ran without a disclaimer,553,2
127563343937400,Ágora Consultores | Investigación Social Aplicada,Ágora Consultores: Investigación Social Aplicada,550,4
2241879389378016,Vertiente Artiguista Río Negro,These ads ran without a disclaimer,550,2
108746781556121,Liliana Capece Presidenta,Irene Gonçalvez Mautone,540,2
377852292228632,Derecho Frezelmi,These ads ran without a disclaimer,538,2
1941481356066135,Agustín Casorzo,These ads ran without a disclaimer,538,1
20005489671,Médicos Sin Fronteras (MSF),These ads ran without a disclaimer,538,2
100776202191315,Infinite Force,These ads ran without a disclaimer,534,3
1468868573412114,ELSA Speak,These ads ran without a disclaimer,526,2
101359732304206,Share_M113_x2,These ads ran without a disclaimer,526,6
385522284799564,M24,These ads ran without a disclaimer,525,1
103344588142349,Ciudadanos Flores,These ads ran without a disclaimer,524,5
109638647494084,Código Forex,These ads ran without a disclaimer,522,1
224305631330569,La Tribu,These ads ran without a disclaimer,515,7
442295989931501,miangel_artesanias,These ads ran without a disclaimer,514,2
102836641897493,MoNovel,These ads ran without a disclaimer,508,5
104642262321694,wakapinka_chisiyay,These ads ran without a disclaimer,500,1
107467785107264,Abiuy Store,Abilio Abel Fernandez Anon,500,1
933054216858962,PCU Departamental Maldonado,PCU Departamental Maldonado,500,1
129241413793498,Unidad Popular Durazno,These ads ran without a disclaimer,500,1
206601120103852,Movimiento Universitario Renovador,These ads ran without a disclaimer,500,1
103740302085334,quehacer1966,These ads ran without a disclaimer,498,4
105908941716266,Sebastián Ribeiro Costa,These ads ran without a disclaimer,495,1
104925785491128,Pablo Esteban Caram Murillo,These ads ran without a disclaimer,490,2
345774322959147,Lista 604 Piriápolis,These ads ran without a disclaimer,485,1
102273645308882,Danny Trader,These ads ran without a disclaimer,485,7
150294649018041,Julia Murça,These ads ran without a disclaimer,485,2
68793499001,UNICEF,UNICEF with Facebook Ad Credits,480,23
104240191965892,Barberia BS,These ads ran without a disclaimer,480,1
525196180962889,Colectivo Catalejo,Colectivo Catalejo,477,1
1484031468591827,nexos+1,These ads ran without a disclaimer,475,50
215790655136,Sociedad Interamericana de Prensa,These ads ran without a disclaimer,475,3
144545426101959,SantanderX,These ads ran without a disclaimer,470,3
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,466,40
113083136854643,Diputado Martín Melazzi,These ads ran without a disclaimer,464,3
102410308281337,Pdc Rio Negro,These ads ran without a disclaimer,462,2
104685244297811,Travelia,These ads ran without a disclaimer,460,1
109884521508862,Chuy Vota Si,These ads ran without a disclaimer,456,1
111731575547398,Microsoft Educación,These ads ran without a disclaimer,447,1
64588666340,Haaretz.com,These ads ran without a disclaimer,441,30
100674544885955,matriculas.uy,These ads ran without a disclaimer,439,2
105252884860384,Best Projects,These ads ran without a disclaimer,437,3
2014266398652288,Frenteamplistas Independientes,These ads ran without a disclaimer,435,6
320801092143071,Talently,These ads ran without a disclaimer,435,4
110451234763681,delano.fd,These ads ran without a disclaimer,428,1
668626516485308,Enred Frenteamplista - Enred Socialista,These ads ran without a disclaimer,426,2
530599847034479,Ada ITW,These ads ran without a disclaimer,425,1
226406520645,YSL Beauty,These ads ran without a disclaimer,419,3
104689358660523,Elecciones BPS Maldonado 2021,Irene Gonçalvez Mautone,418,1
174431873138895,Movimiento Cimarrón Mariano,These ads ran without a disclaimer,417,1
103800408398788,Legítima Defensa,These ads ran without a disclaimer,411,2
260505207474088,Libélula Cambio Climático,These ads ran without a disclaimer,411,61
949429945219023,FA Ciudad de la Costa,These ads ran without a disclaimer,407,7
105750428910429,Solar Service Program,These ads ran without a disclaimer,403,1
103571168624124,evasybrujaspodcast,These ads ran without a disclaimer,402,6
150534680116310,institutobaikal,These ads ran without a disclaimer,400,1
112157681239450,Valeria Tambasco Presidenta,Patricia Valeria Tambasco Sanguinett,400,1
318953914866378,Rodrigo Acevedo Musto // Ilustraciones.,These ads ran without a disclaimer,400,1
100490729492964,Sebastian Bello,These ads ran without a disclaimer,396,40
192079794495593,Espacio 609 Rocha,These ads ran without a disclaimer,395,3
542678889114683,The Coca-Cola Company,These ads ran without a disclaimer,395,6
109484729082711,Climate Tracker,These ads ran without a disclaimer,393,21
103711765629930,rodrigon_17,These ads ran without a disclaimer,392,1
100858346620905,Udemy,These ads ran without a disclaimer,390,1
372531939925194,Vaga-Mundo,These ads ran without a disclaimer,390,3
141135149173,Partido Independiente,These ads ran without a disclaimer,389,9
112750897854565,titularessuplentes,These ads ran without a disclaimer,387,1
120501764365405,sindicalyclasista,These ads ran without a disclaimer,387,1
103576537743462,La Floresta Partido Nacional,La Floresta Partido Nacional,387,1
315606035254156,Italia ti Chiama,These ads ran without a disclaimer,387,2
229984030766025,Easylap Trainer,These ads ran without a disclaimer,387,1
111574611736906,La Patriada Salto,These ads ran without a disclaimer,387,1
100430131368363,Abbaplast Uruguay,These ads ran without a disclaimer,386,1
228155324349167,Casa Grande Durazno,These ads ran without a disclaimer,384,2
2112870978989745,Batllistas,These ads ran without a disclaimer,384,1
2419514538070180,Raúl Seijas Cuartín,These ads ran without a disclaimer,383,24
1754255088186682,Buenas Intenciones,These ads ran without a disclaimer,379,1
571532723333678,Christian Morel,These ads ran without a disclaimer,378,2
903995183025281,Juventud - Intendencia de Salto,These ads ran without a disclaimer,378,1
102587915320944,Amanda Ubieta,These ads ran without a disclaimer,378,2
270417157138512,RyC Tornillos,These ads ran without a disclaimer,365,1
159400190904595,IMPO,These ads ran without a disclaimer,361,8
111934433947560,El Abrazo Rocha,These ads ran without a disclaimer,361,1
106194728535253,Clara Fernández Marketing Jurídico,These ads ran without a disclaimer,359,8
784583781933572,Frente Amplio Tacuarembó,These ads ran without a disclaimer,356,2
717024845716955,Sticker Maker-1,These ads ran without a disclaimer,353,1
101720185505781,Red Carpet en Español,These ads ran without a disclaimer,352,2
112157681239450,Valeria Tambasco Presidenta,These ads ran without a disclaimer,350,1
539383772830151,Jóvenes 40,Abilio Abel Fernandez Anon,350,1
1673105002929764,Florida Asi Estamos f24,These ads ran without a disclaimer,350,1
247815465249577,Congreso Judio Latinoamericano,These ads ran without a disclaimer,349,5
102807685873350,Facundo Marziotte,Alvaro Emed,346,2
101537987947959,Franco Bonizzi,Franco Jesus Bonizzi Martínez,346,1
158714780827513,UNFPA,These ads ran without a disclaimer,343,12
111932834735292,Juntos por Salto.,These ads ran without a disclaimer,343,8
416312291819327,Echeverria Intendente,These ads ran without a disclaimer,339,1
129976240725218,National Park Rescue,These ads ran without a disclaimer,336,28
108476924248852,Colectivo Solis Grande,These ads ran without a disclaimer,336,4
479285342097950,AeroTime,These ads ran without a disclaimer,332,13
134400053262422,UNI Global Union,These ads ran without a disclaimer,330,1
883795981658461,Fenapes Uruguay,These ads ran without a disclaimer,329,1
686500008092975,El Abrazo Canelones,These ads ran without a disclaimer,326,2
491101674719338,Sifpom-U Colonia,These ads ran without a disclaimer,323,1
107040575646313,Renata Marina,These ads ran without a disclaimer,321,15
1984620174988993,1945 Air Force,These ads ran without a disclaimer,318,8
106631228048802,SALTO VOTA SÍ,These ads ran without a disclaimer,317,1
1658207014461764,Movimientos del Alma,These ads ran without a disclaimer,309,1
270453240359864,Estaciones ANCAP,These ads ran without a disclaimer,309,1
182064165247111,Fronteira Criativa,These ads ran without a disclaimer,309,6
115591005188475,Global Times,These ads ran without a disclaimer,302,32
100224698235326,Pablo Ponce,These ads ran without a disclaimer,301,3
108073941491445,Unión Profesional Universitaria,These ads ran without a disclaimer,300,1
104646092178989,Viento de Cambio Soriano,Communicare Consulting Group,300,1
322637144934819,Vicio,These ads ran without a disclaimer,300,1
126746027664071,Plenario Intersindical de Río Negro - Filial Fray Bentos,PITCNT,300,1
192297571405244,Partido Socialista - Salto,Partido Socialista - Salto,300,1
197737532725,Clipper Round the World Yacht Race,These ads ran without a disclaimer,297,5
104648981195021,The Oxygen Project ES,These ads ran without a disclaimer,297,1
79355523842,University of the People,These ads ran without a disclaimer,293,5
631974330242393,Ir San José,These ads ran without a disclaimer,293,1
292933544146568,Sergio Arias & Malalma,These ads ran without a disclaimer,291,5
106249585157981,Pedro Cardoso,These ads ran without a disclaimer,290,34
541037595922979,World Climate Foundation,These ads ran without a disclaimer,286,3
106688362420120,Andrea Zumar,These ads ran without a disclaimer,283,1
167327710092323,Mollaei Law,These ads ran without a disclaimer,283,31
106294031612679,esc.angelahutton,These ads ran without a disclaimer,280,1
111419171212693,Maria Noel Alexandre,These ads ran without a disclaimer,280,2
293186997529825,La Fuerza del Adulto Mayor Julio César Talamás,These ads ran without a disclaimer,279,2
103770405448437,MARCELO presidente FA Colonia,These ads ran without a disclaimer,278,1
19746387261,Humane Society International,These ads ran without a disclaimer,277,20
462231230512015,Carlos Albisu,These ads ran without a disclaimer,277,3
360180817962395,La Voz del Socialcristianismo,These ads ran without a disclaimer,274,3
280128215347173,91.3 FM San Ramón,These ads ran without a disclaimer,271,3
172270010168965,Fabiana Goyeneche,These ads ran without a disclaimer,271,1
678862909193684,Jesús de León,These ads ran without a disclaimer,270,6
108741434881155,Seguros Sura Latam,These ads ran without a disclaimer,270,1
338109312883186,China Xinhua News,These ads ran without a disclaimer,270,32
103473597904690,Edil Fernando Castelnoble Cisnero,These ads ran without a disclaimer,266,2
104136184588572,Partido Colorado Maldonado,These ads ran without a disclaimer,265,1
184686041569677,RL360,These ads ran without a disclaimer,264,3
126052760507,Mama Cash,These ads ran without a disclaimer,263,71
569834799727730,National Grid UK,These ads ran without a disclaimer,261,2
101846877826884,Carta Republicana,These ads ran without a disclaimer,260,15
205157382851867,UCEMA Universidad del CEMA,These ads ran without a disclaimer,259,2
102514252161735,Corriente sindical Mártires de AUTE,These ads ran without a disclaimer,259,2
118374491163701,acostaylarag,These ads ran without a disclaimer,258,1
112605337912789,monicabueno.facanelones,These ads ran without a disclaimer,256,3
164524410285253,GSMA,These ads ran without a disclaimer,255,4
317012731729698,TV Ciudad,These ads ran without a disclaimer,255,12
1491374901085252,Braguay,These ads ran without a disclaimer,253,1
109096360620199,NWprofessionaltraders,These ads ran without a disclaimer,251,1
103611841962929,Social Democratic Party,Rodrigo Camelo Rezende,250,1
1398174710484507,MPP Atlántida,These ads ran without a disclaimer,250,1
134278719946186,Bayer,These ads ran without a disclaimer,250,8
106191374813154,Simbaly - Watch & Learn,These ads ran without a disclaimer,248,24
106973842317140,Sophia Ribeiro,These ads ran without a disclaimer,247,9
111181720259537,Convocatoria Seregnista Progresistas Lavalleja.,These ads ran without a disclaimer,247,2
101373642521744,psjacquelinedeutsch,These ads ran without a disclaimer,246,1
289923144737454,El Arte y el Diván,These ads ran without a disclaimer,244,1
82928774489,Panda Security,These ads ran without a disclaimer,243,19
102257292713372,Alejandra Morales,These ads ran without a disclaimer,243,30
50428070267,Utah Jazz,These ads ran without a disclaimer,241,8
105986354696886,Intersocial Paysandú,These ads ran without a disclaimer,241,7
109078331559831,Votá Sí - Río Negro,These ads ran without a disclaimer,239,3
145799805457808,Action Gym,These ads ran without a disclaimer,237,1
109106440502314,Agrupación Quehacer ADEOM Pit-Cnt,These ads ran without a disclaimer,236,1
625653181236070,Espacio 567 ROCHA,These ads ran without a disclaimer,236,1
110861147353460,Jose Lavista,These ads ran without a disclaimer,236,1
106429091258234,Rosanna de Olivera Presidente de INISA,These ads ran without a disclaimer,235,2
105079494646333,Visión Batllista,Michel Matthías Daguenet Giambruno,235,2
271720906203720,OIM México,These ads ran without a disclaimer,233,3
393250001121116,Intersocial Feminista,These ads ran without a disclaimer,232,1
105300217986448,PCU Paso de los Toros,These ads ran without a disclaimer,232,1
105788809489279,Prabhuji en Español,These ads ran without a disclaimer,232,1
644310285743870,Quemonada,These ads ran without a disclaimer,232,1
106528345313265,That Happened en Español,These ads ran without a disclaimer,231,1
109135211382726,Agustín Da Cunha,These ads ran without a disclaimer,230,2
100649802234205,Espías Rusas,These ads ran without a disclaimer,230,6
111232612337124,Bethel Spa Uruguay,These ads ran without a disclaimer,227,1
267625830094028,Lestudio,These ads ran without a disclaimer,221,1
308762172579887,Rodrigo Goñi Reyes,These ads ran without a disclaimer,221,4
348866759526475,Gemini Gadgets,These ads ran without a disclaimer,221,1
113608008709874,Hotel Villa Real,These ads ran without a disclaimer,220,6
295534797500471,Propeterra,These ads ran without a disclaimer,220,3
115384393343865,Mariana Lorier Taranto,These ads ran without a disclaimer,220,2
1435130076731101,Remo Monzeglio,These ads ran without a disclaimer,219,5
105451067865724,SKY 1994,These ads ran without a disclaimer,219,1
105288504876186,Dr. Juan Motta,These ads ran without a disclaimer,219,1
112659180444871,Pertzel Miguel Daniel,These ads ran without a disclaimer,219,1
106962558985029,Naty Suarez,These ads ran without a disclaimer,218,14
783227318503626,Espacio Unitario Suinau 188620,These ads ran without a disclaimer,216,5
572803636093813,Municipio D,These ads ran without a disclaimer,216,1
68793499001,UNICEF,These ads ran without a disclaimer,215,36
100510556231784,dr.luisgonzalez_,These ads ran without a disclaimer,214,2
