Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
86874647886,Net.hr,Net.hr,297492,10233
178362315106,European Parliament,European Parliament,142552,2988
107898832590939,European Commission,European Commission,112171,528
688325737947866,Telegram.hr,Telegram Media Grupa,101004,13422
1781165065440754,N1 Hrvatska,N1 Hrvatska,72586,1164
406059206159790,HDZ - Hrvatska demokratska zajednica,HDZ - Hrvatska demokratska zajednica,66496,322
1064762700374086,Možemo - politička platforma,Možemo - politička platforma,63198,753
129634970518,SDP Hrvatske,SDP Hrvatske,54011,1172
1575164029415898,Zoran Milanović,Zoran Milanović,42480,182
388550077899912,MOST nezavisnih lista,MOST nezavisnih lista,33198,516
122081620813,DNEVNIK.hr,NOVA TV,33178,623
308923469174619,Kolinda Grabar-Kitarović,Kolinda Grabar-Kitarović,29092,76
94301596592,Danas.hr,Vijesti.hr,28363,8661
106928174232844,Domovinski pokret,Domovinski pokret,27118,803
688325737947866,Telegram.hr,Telegram.hr,24302,453
1487935214842281,Faktograf.hr,Faktograf.hr with Facebook ad credits,20456,14
359170097532754,Greenpeace Hrvatska,Greenpeace Hrvatska,18707,414
127718107295530,Miroslav Škoro,Miroslav Škoro,13922,138
101195991906319,Vice Mihanović,Vice Mihanović,13473,65
127718107295530,Miroslav Škoro,Domovinski pokret,13041,428
633028036739134,Andrej Plenković,HDZ - Hrvatska demokratska zajednica,12629,18
125703770797582,Jana,Jamnica plus,11981,190
103757233129920,Božo Petrov,MOST nezavisnih lista,11816,207
114298860298020,Zvonimir Troskot,Most nezavisnih lista,11591,82
102285721646246,Ilčić Ladislav,Ladislav Ilčić,11502,165
1524093761198048,Anka Mrak - Taritaš,GLAS Građansko-liberalni savez,11194,86
1487935214842281,Faktograf.hr,Faktograf.hr,10924,608
102179328217634,HDZ - 1. izborna jedinica,HDZ-Hrvatska demokratska zajednica,10829,29
210627425725812,Studentski.hr,Studentski.hr,10748,146
272201060331942,Karlo Ressler,Karlo Ressler,10207,307
1665775650371580,Gradonačelnik.hr,Gradonačelnik.hr,9708,1708
105958751249374,Energia naturalis,Energia naturalis d.o.o.,9668,235
102198203158768,AgroKlub.com,Agroklub d.o.o.,9443,1335
1262594650584725,Joško Klisović,Klisovic Josko,9401,152
141366725876424,European Greens,European Greens,9273,31
139606619434725,Hrvatska narodna stranka - liberalni demokrati (HNS),Hrvatska narodna stranka - liberalni demokrati (HNS),9148,118
100267330025110,Slobodna Dalmacija,Slobodna Dalmacija,8874,258
350640391803012,Bandić Milan 365 - Stranka rada i solidarnosti,These ads ran without a disclaimer,8634,4
1761306837490096,ĐIR TV,Đir TV,8358,434
1262594650584725,Joško Klisović,Socijaldemokratska Partija Hrvatske,8330,55
140693889702485,Hrvatskadanas,Hrvatskadanas,8205,631
103924648977272,Zoran Đogaš,Zoran Đogaš,8011,133
770459529655215,Radnička Fronta,Radnička Fronta,7922,223
480559052058396,Europska komisija u Hrvatskoj,Predstavništvo Europske komisije u Hrvatskoj,7802,219
173040910995341,portalzdravlje.hr,Health Media Solution d.o.o.,7759,568
941907929204784,Ivan Lovrinović,Živi zid,7609,44
248268301858527,Jamnica,Jamnica plus,7515,124
633028036739134,Andrej Plenković,Andrej Plenković,7465,34
110933407315208,Hrvatski-glasnik,hrvatski glasnik,7350,653
326373464600,Liberali - HSLS,Liberali - HSLS,7268,174
104624367969870,Davor Filipović,Davor Filipović,7153,33
1939153246315289,Promijenimo Hrvatsku,Promijenimo Hrvatsku,7006,80
187680621342377,Mihael Zmajlović,Mihael Zmajlović,6891,336
798612287169115,Ivica Todorić,Ivica Todorić,6821,47
941907929204784,Ivan Lovrinović,Promijenimo Hrvatsku,6805,61
204268830209981,Ivan Radić,Ivan Radić,6764,180
110933407315208,Hrvatski-glasnik,Ante Rašić,6664,447
53917407605,Večernji list,Večernji list,6634,78
105926134090072,Dejan Kovač,Hrvatska socijalno-liberalna stranka,6632,25
109544364530194,Damir Dekanić,Damir Dekanić,6615,190
291699857688,EPP Group in the European Parliament,EPP Group in the European Parliament,6603,75
248268301858527,Jamnica,Jamnica plus d.o.o.,6520,92
223612895080539,Fokus na Međimurje,Zver Darko,6495,175
388550077899912,MOST nezavisnih lista,Most nezavisnih lista,6436,63
34840143543,Boris Miletić,Istarski Demokratski Sabor,6108,127
291638950941144,KLJUČ Hrvatske,Živi zid,6019,41
147547541961576,Council of the European Union,Council of the European Union,5985,897
176565220704,Zelena akcija / FoE Croatia,Zelena akcija / FoE Croatia,5980,114
1051985898253332,Telesport.hr,Telegram Media Grupa,5777,4642
101964678481381,Marko Filipović,Marko Filipović,5742,366
46059676384,Zlatko Komadina,SDP Hrvatske,5476,340
1659286830980592,Dario Hrebak,Dario Hrebak,5449,244
1252295741481540,Miro Bulj,MOST nezavisnih lista,5448,85
389724134384503,Davor Bernardić,SDP Hrvatske,5380,24
101195991906319,Vice Mihanović,HDZ Split,5379,45
508795765833382,Europski parlament u Hrvatskoj,"Europski parlament, Ured za informiranje u Republici Hrvatskoj",5305,117
399628173517983,Priznajem.hr,Priznajem.hr,5267,146
111768477399747,Most Rijeka,Most nezavisnih lista,5262,69
1252295741481540,Miro Bulj,Most,5179,151
157574057641898,SDP Zagreb,SDP Hrvatske,5028,28
613858055490098,Željko Kerum,Željko Kerum,5020,90
125703770797582,Jana,Jamnica plus d.o.o.,4980,60
852746358403900,Josip Dabro,Josip Dabro,4976,214
104079911722779,Berislav Mlinarević,Berislav Mlinarević,4933,310
108270901418113,Tomislav Tomašević,Zagreb je NAŠ!,4931,61
530488583992543,PLAY,RTLplay,4921,19
984228071666006,Ante Pranić,Ante Pranić,4908,147
169065407139584,Tilt,European Greens,4746,14
426737060720348,Mladež HDZ,HDZ - Hrvatska demokratska zajednica,4742,48
1758512924436183,Nikola Grmoja,MOST nezavisnih lista,4669,70
102198203158768,AgroKlub.com,AgroKlub.com,4660,852
108173908019683,Novi vjetrovi Fažane,Novi vjetrovi Fažane,4584,164
108270901418113,Tomislav Tomašević,Tomislav Tomašević,4531,30
39573819820,Predrag Štromar,Hrvatska narodna stranka - liberalni demokrati (HNS),4403,41
382245251836544,Hrvatska gospodarska komora,Hrvatska gospodarska komora,4374,64
910588488972347,GTF-Initiative For Sustainable Growth,GTF - Inicijativa za održivi rast,4365,21
113119060448324,Damir Bajs,Damir Bajs,4361,69
103328145051749,Možemo Pula - Politička platforma,Možemo Pula - Politička platforma,4353,86
585411648152023,Peđa Grbin,SDP Hrvatske,4331,152
421240981635243,Župan.hr,Župan.hr,4055,773
117545046768322,Možemo Split - Politička platforma,Možemo Split - Politička platforma,4053,170
1640498249359280,Davor Nađi,FOKUS,4044,238
2203684973028242,Katarina Peović,Ivan Paradinović,4010,51
389347084776786,Zagreb je NAŠ,Zagreb je NAŠ,4002,116
410274919036976,Vigilare,Vigilare,3993,281
530784557868450,Goran Kušec,Goran Kušec,3982,58
1504547499764434,Ivan Vilibor Sinčić,Živi zid,3927,59
2018748165114774,Ivica Puljak,Ivica Puljak,3916,28
112291017630753,Možemo Osijek,Možemo Osijek - politička platforma,3862,103
441675022557503,Valter Flego,IDS - Istarski Demokratski Sabor,3825,40
28312410177,World Food Programme,These ads ran without a disclaimer,3752,218
1774440266218051,MOST nezavisnih lista - Split,Most,3721,50
109128867478623,Davorko Vidović,SDP Hrvatske,3672,90
106788298553343,Ivica Lovrić,Ivica Lovrić,3628,48
106552118138528,Ante Franić,SDP Split,3610,151
168511974814694,Elena Puh Belci,Istarski Demokratski Sabor,3551,104
1250400141728193,SDP Trešnjevka jug,SDP Hrvatske,3495,34
685634091570199,Pro grupa - najbolji krediti i osiguranja,Pro savjetovanje d.o.o.,3485,4
290157866338,Eurokonzalting - EU fondovi,Eurokonzalting - EU fondovi,3451,45
831490250252482,prigorski.hr,Prigorski Marketing,3424,258
114616986964950,Barbara Knežević,Barbara Knežević,3414,36
441675022557503,Valter Flego,Valter Flego,3392,67
108628791315498,Željko Tokić,Zeljko Tokic,3379,77
2216206668604795,Josip Ostrogović,Josip Ostrogović,3348,75
110698581075285,Jelena Pavičić Vukičević,Jelena Pavičić Vukičević,3316,176
508795765833382,Europski parlament u Hrvatskoj,Europski parlament u Hrvatskoj,3314,84
105129271272621,Vesna Vučemilović,Domovinski pokret,3231,247
416757108418026,Stjepan Kožić,Stjepan Kožić,3183,39
215483678480618,Forum za održivi razvoj Zeleni prozor,Forum za održivi razvoj Zeleni prozor,3153,24
108435678104069,Zagrebačke Dubioze,Zagrebačke dubioze,3128,84
8657329535,Telekom Electronic Beats,These ads ran without a disclaimer,3123,18
2203684973028242,Katarina Peović,Radnička Fronta,3122,98
108173908019683,Novi vjetrovi Fažane,Lidija Udovički,3093,32
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,3093,103
2344393559181359,Nezavisna Lista Mladih,Nezavisna Lista Mladih,3090,132
296568451772057,Davor Štimac,Studio Conex,3072,94
2015215845428346,MOST Splitsko-dalmatinske županije,Most,3071,68
231052047413325,GLAS Građansko-liberalni savez,GLAS Građansko-liberalni savez,3049,37
113284537168938,Vesna Škare Ožbolt,Vesna Škare Ožbolt,3021,108
104624367969870,Davor Filipović,HDZ - Hrvatska demokratska zajednica,3014,34
104819482233565,Inicijativa Za Lungomare,Referendum za Lungomare - Aleksej Orel,3012,6
100564269327664,Davor Matijević,Davor Matijević,2967,19
1590166327969227,Željko Turk,Željko Turk,2959,29
110866737315332,Davor Huić,Davor Huić,2956,40
384252768339361,Kristina za Sisak,Kristina Ikić Baničak,2919,51
972895572808817,Goran Beus Richembergh,GLAS Građansko-liberalni savez,2912,57
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,2900,76
100525388993074,Infodemija,Infodemija,2855,100
100203289086159,Premium E M I N Y mirisi,These ads ran without a disclaimer,2852,5
867369366747020,Blaženka Divjak,Hrvatska narodna stranka - liberalni demokrati (HNS),2841,45
144815235686385,Centar,Pametno,2815,92
463763717023928,Mirko Duspara,Mirko Duspara,2804,32
115139467074601,Hrvatski suverenisti,Hrvatski suverenisti,2785,37
153500430272,Ivo Dujmić,Ivo Dujmić,2780,128
104113164820973,Trpimir Goluža,Trpimir Goluza,2773,160
169967544650075,Dragan Dado Jelić,Dragan Dado Jelić,2740,88
136900153422435,Tomislav Sokol,Tomislav Sokol,2718,37
233320010754455,Zagrebačka županija,Zagrebačka županija,2710,83
144815235686385,Centar,Centar,2696,51
380910765317966,Kaufland Hrvatska,Kaufland Hrvatska,2686,13
219722938561797,Promet EU fondovi,"Ministarstvo mora, prometa i infrastrukture Republike Hrvatske",2670,40
131718973563002,Agencija za mobilnost i programe Europske unije,Agencija za mobilnost i programe Europske unije,2638,50
528846604195065,Demokrati,Demokrati,2632,108
291380719610,Spaces,These ads ran without a disclaimer,2603,4
712037602308181,Robert Pauletić Pravi glas Dalmacije,Robert Pauletić,2597,13
482597361772021,Sunčana Glavak,MEP Sunčana Glavak,2571,87
111755884866659,Josip Markotić,Most,2550,26
414865581996126,Nacional News Magazin,Nacional News Magazin,2531,148
773674866044781,ŽO HDZ VSŽ,HDZ - Hrvatska demokratska zajednica,2515,86
112121190399322,Centar Stranka,strankasImenomiPrezimenom,2496,27
480559052058396,Europska komisija u Hrvatskoj,Europska komisija u Hrvatskoj,2489,65
105129271272621,Vesna Vučemilović,HRVATSKI SUVERENISTI,2444,74
487461731627739,01Portal,01Portal,2441,167
106117859442264,Chilly's,These ads ran without a disclaimer,2427,17
110503984003109,Gordan Jandroković,Gordan Jandroković,2417,11
653153818071997,"Varaždin, bolji grad.",Digital blockchain d.o.o.,2400,19
381044008934042,Branko Dukić,Branko Dukić,2386,73
69200976701,Blaženko Boban,Blaženko Boban,2371,32
187680621342377,Mihael Zmajlović,SDP Hrvatske,2353,12
122081620813,DNEVNIK.hr,These ads ran without a disclaimer,2344,90
126277570760064,Verbum,Verbum,2339,69
163908197037158,Centar za mirovne studije,Centar za mirovne studije,2329,33
34840143543,Boris Miletić,Boris Miletić,2328,63
167619146997356,Hrvoje Zekanović,Hrvatski suverenisti,2323,200
100971168193648,FOKUS na bitno,FOKUS,2306,26
768827176596756,Željka Josić,HDZ - Hrvatska demokratska zajednica,2297,9
486022278163500,SDP Novi Zagreb zapad,SDP Hrvatske,2256,29
102443545377857,Imperijal,Zagrebačke Dubioze,2255,86
564548523575993,Ernest Svažić - Vaš župan,Digital blockchain d.o.o.,2210,11
