Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
104773149638126,Latviesi.com,Latviesi.com,1324,101
464540090546536,Pumpurs,Pumpurs,1323,11
215486111795023,Swedbank Latvia,Media House SIA,1323,8
101973961586848,Nacionālā Apvienība Dienvidkurzemē,Nacionālā apvienība,1311,34
105265594977484,Tukuma Novads PAR,"Kustība ""Par!""",1310,92
106509557957460,Klik - un pasaule atveras,TVNET,1307,436
2201010720133365,Antoņina Ņenaševa,PROGRESĪVIE,1289,36
306486866800975,Anita Muižniece izglītībai un zinātnei,Konservatīvie,1281,3
263943190472416,Jaunieši attīstībai,"partija ""Latvijas attīstībai""",1211,91
102008341848906,Jūrmala PAR,"Kustība ""Par!""",1188,57
100577918513018,Vidzemes partija Cēsu novadam,Vidzemes partija Cēsu novadam,1181,59
528938250934694,Konservatīvie Rīgā,Jaunā konservatīvā partija,1178,34
484893705093,Pasaules Dabas Fonds,Pasaules Dabas Fonds,1169,32
345347539390006,Ijabs Ivars,Ijabs Ivars,1167,89
146748317149,Association of LGBT and their friends Mozaika,LGBT un viņu draugu apvienība MOZAĪKA,1166,16
103012415569571,Beztabakas Produktu Asociācija,Beztabakas Produktu Asociācija,1161,3
1641007789538772,Ivars Zariņš,"SDP ""Saskaņa""",1159,55
104741054982722,Madars Lasmanis,Partija Latvijas Attīstībai,1156,17
545693602214498,Русский союз Латвии,These ads ran without a disclaimer,1148,9
103679571386129,Latvijas Reģionu Apvienība  - Jūrmala,Latvijas Reģionu Apvienība,1146,54
102151298305275,Investoru un mazākuma akcionāru biedrība,Investoru un mazākuma akcionāru biedrība,1144,11
241795669493185,Friedrich-Ebert-Stiftung Baltic States,Friedrich-Ebert-Stiftung Baltic States,1138,23
340980872689455,Cēsis Vieno,Jaunā Vienotība,1122,48
1686465908254495,Sports - tv3.lv,TV3 Group,1117,1108
407906906215292,Gatis Zamurs,Gatis Zamurs,1107,20
100274338857540,Mārtiņš Spravņiks,Martins Spravniks,1098,14
214404992468220,Jaunie konservatīvie Balvu novadā,Jaunā konservatīvā partija,1092,47
470923236652482,Mārtiņš Staķis,"partija ""Latvijas attīstībai""",1068,11
447732508976635,Vienoti Ogres novadā,Jaunā Vienotība,1060,32
107411980839996,Miroslavs Kodis,PROGRESĪVIE,1059,33
478002322708804,Droša Spēle,Biedrība Latvijas Spēļu biznesa asociācija,1053,37
262443509939,Ziemeļvalstu Ministru padomes birojs Latvijā,Ziemeļvalstu Ministru padomes birojs Latvijā,1050,20
960297957323800,Rihards Kols,Nacionālā apvienība,1049,24
109414924138562,Detlavs Artūrs,Artūrs Detlavs,1022,23
100399572125972,Valmieras novadam PAR,"Kustība ""Par!""",1022,44
127925800618165,Socialists and Democrats Group in the European Parliament,Socialists and Democrats Group in the European Parliament,1011,19
1740574699553371,Jūrmalas latvietis,Nacionālā apvienība “Visu Latvijai!” – “Tēvzemei un Brīvībai/LNNK”,1006,45
102062354889119,Jānis Vitenbergs,"Politiskā partija ""KPV LV""",1003,25
110815738563842,Astratv.lv,Jaunā Konservatīvā partija,997,32
106813518749336,Latvijas Ziņas.,These ads ran without a disclaimer,994,3
116197474719910,SIA Saimnieks Serviss,Sia Saimnieks Serviss,990,23
1583498891718736,Konservatīvie Bauskas novadā,Jaunā konservatīvā partija,983,11
578549749010759,Latvijas Zaļā partija - Jelgavas novadam,Latvijas Zaļā partija,977,16
549948942006132,Konservatīvie Latgalē,Konservatīvie,975,26
185073654843277,Nekā Personīga,TV3 Group,973,338
117107864634765,Par brīvu izvēli,Par Brīvu Izvēli,961,9
342884796883105,Ropaži PAR,"Kustība ""Par!""",961,58
101246775956903,Artūrs Detlavs,Attīstībai/Par!,930,34
549948942006132,Konservatīvie Latgalē,Jaunā konservatīvā partija,929,43
523284794394450,Latvijas Reģionu Apvienības Ropažu novada nodaļa,Latvijas Reģionu Apvienība,928,49
140748273458660,Vjačeslavs Dombrovskis - Вячеслав Домбровский,Attīstībai/Par!,919,9
100210195292480,PROGRESĪVIE Jūrmalā,PROGRESĪVIE,910,40
920864307986258,Latvijas Cilvēktiesību komiteja Латвийский комитет по правам человека LHRC,Aleksandrs Kuzmins,909,47
560822223989381,European Christian Political Movement,European Christian Political Movement,909,4
107402514098812,Māris Antons,Māris Antons,907,5
106065862239769,Par Latviju,Valdis Strautins,904,10
167317196634759,"Club ""The House""","Club ""The House""",894,77
115279710344788,Laiks attīstībai un pārmaiņām Jūrmalā,"partija ""Latvijas attīstībai""",891,39
102294959367382,Arnolds Libeks un Raimonds Rublovskis,Arnolds Libeks un Raimonds Rublovskis,869,83
613326625787047,Sandis Ģirģens,Politiskā partija KPV LV,863,19
1258078354295470,Jaunie konservatīvie Ogres novadā,Jaunā konservatīvā partija,863,14
111555920384785,Bufete,Bufete,854,24
528938250934694,Konservatīvie Rīgā,Konservatīvie,853,6
112871037101924,Альтернативное Медиа • Alternatīvā Media,"Biedrība ""Pareiza Lieta""",844,8
107392001295392,Vienoti jaunajā Ropažu novadā,Jaunā Vienotība,842,27
2214339072152669,Inese Ikstena 13. Saeimas deputāte,Ikstena Inese,831,16
1794691970847372,Nacionālā apvienība Talsu novadā,Nacionālā apvienība,830,34
433017527054786,Latvijas Reģionu Apvienība - Ķekava,Latvijas Reģionu Apvienība,823,53
100349495531842,Igors Orlovs - Игорь Орлов,"""Saskaņa"" sociāldemokrātiskā partija",822,23
140780165789943,Melns uz balta,Melns uz balta,822,19
236758520084700,Centrālā vēlēšanu komisija,These ads ran without a disclaimer,818,10
287572817937583,Nacionālā apvienība Mārupe/Babīte,Nacionālā apvienība,818,24
376392382783271,Konservatīvie Zemgalē,Jaunā konservatīvā partija,813,12
109870241859649,Ivars Jakovels,"APVIENOTAIS SARAKSTS - Latvijas Zaļā partija, Latvijas Reģionu Apvienība, Liepājas partija",813,15
116105393112080,Regīna Ločmele - Регина Лочмеле,"SDP ""Saskaņa""",812,31
101971062058841,Ints Dālderis Jūrmalai,Jaunā Vienotība,811,25
293997541418068,Veselības ministrija,Veselības ministrija,810,21
114850276987089,Александр Ливчак,Aleksandrs Livchaks,804,17
164058584078030,Inovācijas Veselībā,SIFFA,802,40
224424800750940,Chayka Latviski,Chayka Latviski,800,33
1456516717932002,NATO Strategic Communications Centre of Excellence,NATO Strategic Communications Centre of Excellence,790,11
1111484652299330,"Tev, Jūrmalai","Tev, Jūrmalai",781,38
215486111795023,Swedbank Latvia,These ads ran without a disclaimer,779,10
376392382783271,Konservatīvie Zemgalē,Konservatīvie,774,4
199535873796728,Maija Armaneva,Maija Armaneva,774,36
336922204327649,PROGRESĪVIE Rēzeknē,PROGRESĪVIE,771,38
