Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
56605856504,Vlaams Belang,Vlaams Belang,3158023,1518
334361224413,N-VA,Nieuw-Vlaamse Alliantie,2956449,2626
584806884924010,Tom Van Grieken,Vlaams Belang,1182038,768
54970503767,PVDA,PVDA,1179353,1697
24079407056,Bart De Wever,Nieuw-Vlaamse Alliantie,939888,259
53838654385,PTB,PTB,598929,1177
53668151866,Open Vld,Open Vld,572627,2212
73232790238,Greenpeace Belgium,Greenpeace Belgium,524564,4119
942750852588816,Conner Rousseau,Conner Rousseau,519026,1670
84920854319,Groen,Groen,515004,6034
236485149843971,Peter Mertens,PVDA,506887,1433
52997544531,cd&v,CD&V,387885,3327
178362315106,European Parliament,European Parliament,381775,3583
57253967150,Vooruit,Vooruit,325818,762
453932394796444,Zuhal Demir,Nieuw-Vlaamse Alliantie,296959,119
133467219125,Ben Weyts,Nieuw-Vlaamse Alliantie,278220,98
60317812912,Jan Jambon,Nieuw-Vlaamse Alliantie,247156,65
341174129258800,Georges-Louis Bouchez,Georges-Louis Bouchez,246092,766
107898832590939,European Commission,European Commission,243140,759
603811736730421,Tom Vandendriessche,Tom Vandendriessche MEP,235168,487
483497581789280,Theo Francken,Nieuw-Vlaamse Alliantie,223734,76
43883239276,Bruxelles Environnement Leefmilieu Brussel,Bruxelles Environnement - Leefmilieu Brussel,185478,506
78565055764,Plan International Belgium,Plan International Belgium,184700,3780
57253967150,Vooruit,sp.a,177827,755
499682940133305,Vlaams Belang Brussel,Vlaams Belang,174789,197
543319679114946,Matthias Diependaele,Nieuw-Vlaamse Alliantie,172767,53
372776579930604,Petra De Sutter,Groen,165531,2333
101240187963272,wallonie-photovoltaiques.com,LA PLATEFORME DU LEAD,159295,61
110844205773,WWF-Belgium,WWF-Belgium,154502,3032
305365056290036,Raoul Hedebouw - PVDA,PVDA,150266,215
323086684459048,Lipton Ice Tea,Lipton Ice Tea,142137,29
112931942124523,SOS Villages d'Enfants Belgique,SOS Villages d'Enfants Belgique,137939,947
60589646095,UNICEF Belgium,UNICEF Belgium,135818,2691
603811736730421,Tom Vandendriessche,Tom Vandendriessche MEP - ID,135578,550
504580942987092,Egbert Lachaert,Open Vld,128492,320
112961202185776,IKEA,IKEA,125497,679
343729415128,SOS Kinderdorpen België,SOS Kinderdorpen België,123315,1142
233669263314291,AVIQ - Agence pour une Vie de Qualité,AVIQ - Agence pour une Vie de Qualité,117996,163
933317623465246,Recupel,Recupel,115524,186
1848893498684520,Santander Consumer Bank Belgium,Santander Consumer Bank,109475,532
522389238191177,Brusol,BRUSOL,105510,251
30102123042,Delhaize,Delhaize,103791,655
1375436739430055,Anneleen Van Bossuyt,Nieuw-Vlaamse Alliantie (Anneleen Van Bossuyt),99202,18
749777558375241,Ladbrokes Belgique,Ladbrokes Belgique,97496,3470
228307843991539,Alexander De Croo,Open Vld,94423,85
948453825344452,UNHCR Belgium,UNHCR Belgium,94285,467
1480604288895159,N-VA Brussels Hoofdstedelijk Gewest,Nieuw-Vlaamse Alliantie,90910,461
289193165531,11.11.11,11.11.11,89390,1351
1477520555859157,Comac Studenten,Comac,86144,481
1661453500556261,Peter De Roover,N-VA,82499,27
138174122881,Oxfam België/Belgique,OxfamSolidarité-OxfamSolidariteit,82267,638
56605856504,Vlaams Belang,These ads ran without a disclaimer,81888,49
556347961236170,FGTB Titres-services,FGTB Titres-services,80290,820
386211174868638,Comac étudiants,Comac,80114,643
108820070638334,Les Engagés - Mouvement participatif,Les Engagés,79410,863
275607285891320,Johan Van Overtveldt,Nieuw-Vlaamse Alliantie,79046,26
181975318662681,Raoul Hedebouw,PTB,78826,125
236330169511,MR - Mouvement Réformateur,MR - Mouvement Réformateur,78267,1462
585236024850280,Belgian Nuclear Forum,Tout sur le nucléaire / Alles over kernenergie,77915,430
328565540829675,ABVV Dienstencheques,ABVV Dienstencheques,77372,942
114219933331353,Joachim Coens,Joachim Coens,77363,954
109988677044893,Filip De Man,Filip De Man,74559,122
150977208365420,Assita Kanko,Nieuw-Vlaamse Alliantie,73137,26
518402351504731,Parti Socialiste (PS),Parti Socialiste (PS),70399,508
429961403724404,Garnier,Garnier,70168,79
38296327361,Ecolo,Ecolo,68538,764
114529411575714,Nu voor morgen / Présents pour le futur,Nu voor morgen / Présents pour le futur,67426,180
14619952769,Het Belang van Limburg,Het Belang van Limburg,67192,553
575160279283539,Sander Loones,Nieuw-Vlaamse Alliantie,64875,129
287739491272583,Meta EU Affairs,Facebook,64190,16
1447842658809820,Valerie Van Peel,Nieuw-Vlaamse Alliantie,63243,16
173518112695794,DéFI,DéFI,62701,654
190826941005885,Visit European Parliament,Visit European Parliament,62631,68
291477637981,Carrefour,Carrefour,62465,201
616252382042509,ABVV Bouw,ABVV Bouw,59619,670
254275311677180,FGTB Nettoyage,FGTB Nettoyage,56355,655
174309193235171,FGTB Construction,FGTB Construction,56205,608
232762767418563,ABVV Kappers,ABVV Kappers,55870,704
536040200159049,FGTB Coiffure,FGTB Coiffure,54823,649
111723720244690,Tinne Van der Straeten,Groen,54393,1448
2146852388859659,Bolt,Bolt Energie,54129,199
1473802016233527,Informazout,Informazout,53835,440
602581353103964,Colruyt Group,Colruyt Group,53730,152
127544574000243,ING Belgique,ING Belgique,53620,132
80987045743,Amnesty International België Vlaanderen,Amnesty International België Vlaanderen,53053,247
108820070638334,Les Engagés - Mouvement participatif,Il fera beau demain - Mouvement positif,52679,351
145118538898472,Algemene Centrale - ABVV,Algemene Centrale - ABVV,52645,594
101869119910407,ING België,ING België,52137,162
1498177693625569,FGTB Gardiennage,FGTB Gardiennage,50821,601
1474193815933413,ABVV Schoonmaak,ABVV Schoonmaak,50681,613
1947077568914353,Sammy Mahdi,CD&V,50575,196
141790109882222,ABVV Bewaking,ABVV Bewaking,50482,610
649429725077632,Geert Bourgeois,Nieuw-Vlaamse Alliantie,49815,22
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,49640,116
699243700236299,Lorin Parys,Nieuw-Vlaamse Alliantie,49323,34
816130908786112,Vlaams Belang - nos gens d'abord,Vlaams Belang,48734,220
940502232711307,Actimel,These ads ran without a disclaimer,47179,1
482811111771571,Parti Populaire,Parti Populaire - Le Peuple,47032,21
1397002987227704,Jos D'Haese,PVDA,46491,216
180233078762668,Mutualité chrétienne (MC),Mutualité chrétienne (MC),45639,254
189649407806135,CDH - Centre Démocrate Humaniste,CDH - Centre Démocrate Humaniste,45007,383
315662412174661,Kim De Witte,PVDA,44754,388
201359506543663,Centrale Générale - FGTB,Centrale Générale - FGTB,44589,458
141366725876424,European Greens,European Greens,44499,145
208140805905898,GAIA - Global Action in the Interest of Animals,GAIA vzw,43433,256
222474371103015,European Cyclists' Federation,European Cyclists' Organisation with Facebook ad credits,42988,11
103006398646674,We Are One,"We are one, een initiatief van de PVDA",41178,56
287739491272583,Meta EU Affairs,Facebook EU Affairs,38184,11
77629766074,Knack,Knack,37956,353
1373626132778895,Jeremie Vaneeckhout,Groen,37793,328
103588564450090,Maxime Prévot-Président du CDH,CDH - Centre Démocrate Humaniste,36820,384
379749768826697,N-VA Stad Antwerpen,Nieuw-Vlaamse Alliantie,36352,48
107781141962077,Nadia Naji,Groen,35625,376
234207847248569,Acteurs de l'économie sociale,ConcertES,34945,495
99985820015,Guy Verhofstadt,Guy Verhofstadt,34887,148
53950718052,Médecins Sans Frontières,Médecins Sans Frontières (Belgique),34349,481
942750852588816,Conner Rousseau,Vooruit,34279,75
345099982367937,Kristof Calvo,Groen,34038,502
151858145215878,RedFox België,Redfox (België),33937,343
208140805905898,GAIA - Global Action in the Interest of Animals,GAIA - Global Action in the Interest of Animals,33629,363
1410219772556421,Maggie De Block,Maggie De Block,33584,146
983442595060481,Steven Vandeput,Nieuw-Vlaamse Alliantie,33351,29
102732592167823,The Big Shift,Vooruit,32643,672
780466711993867,Nespresso,Nespresso,31874,256
1709989875882170,Deutsche Bank Belgium,Deutsche Bank Belgium,31735,885
123910440019,Renew Europe,Renew Europe Group,31496,68
583742175322666,Jo Brouns,Jo Brouns,31422,578
114095183370825,8AM,GMGroup,29975,39
118510721519982,CNCD-11.11.11,CNCD-11.11.11,29772,187
264131406977201,John Crombez,sp.a,29476,102
116000561802704,Oxfam-Wereldwinkels,Oxfam-Wereldwinkels,28995,476
121822074551891,Action Damien - Damiaanactie,Action Damien,28559,131
174580985921902,Pfizer Belgique Luxembourg,These ads ran without a disclaimer,28469,128
1000331320002877,RedFox Belgique,RedfoxFR,27947,269
105725045443027,Een land voor de toekomst,Belgium.be,27777,177
584806884924010,Tom Van Grieken,These ads ran without a disclaimer,27598,58
108824017345866,Meta,Facebook Inc.,27470,82
1662059670679141,1712,1712 (Centrum voor Algemeen Welzijnswerk Oost-Brabant),27105,98
222474371103015,European Cyclists' Federation,European Cyclists' Federation with Facebook ad credits,27012,5
169065407139584,Tilt,Tilt,26985,81
125138890876117,N-VA Gent,Nieuw-Vlaamse Alliantie,26937,56
203903005659,Vlaams Belang Jongeren,Vlaams Belang Jongeren,26031,54
55736375278,Artsen Zonder Grenzen,Artsen Zonder Grenzen (België),25853,503
295165170561769,Commission Européenne en Belgique / Europese Commissie in Belgie,Commission Européenne en Belgique / Europese Commissie in Belgie,25383,66
1943402032590802,Meyrem Almaci,Groen,25354,756
131309180245958,Doorbraak,Doorbraak,24668,372
101694885452206,We are one,"We are one, une initiative du PTB",24642,50
213071832190195,I Love Cheese Belgium,These ads ran without a disclaimer,24128,11
48034275355,EPP - European People's Party,EPP - European People's Party,23770,147
192748010567,Vincent Van Quickenborne,Open Vld,23759,57
107925995219708,Un pays pour demain,Belgium.be,23742,201
345099982367937,Kristof Calvo,Kristof Calvo,23348,579
1345513882259768,Sign for my Future,Sign for my Future,23190,62
504580942987092,Egbert Lachaert,Egbert Lachaert,22237,180
431559816893002,Ecover Belgium,Ecover Belgium,21816,53
140923406062122,Dove,Dove,21413,29
185695311469945,Ben & Jerry's,Ben & Jerry's,21149,16
371989752387,Transport & Environment,Transport & Environment,21034,240
15299247059,EURACTIV,EURACTIV Media Network BV,20812,803
320505575247082,Gaby Colebunders,PVDA,20681,88
146272022205358,NewB,NewB,19950,47
140313349325568,Bite Back België,Bite Back vzw,19815,34
305608429284,EU Environment,EU Environment,19664,143
652427761837497,Eva De Bleeker,De Bleeker Eva Maria A,19627,203
495564387205601,CD&V Limburg,CD&V,19248,108
529056943947948,Home Office,These ads ran without a disclaimer,19241,605
88984475432,Amnesty International Belgique francophone,Amnesty International Belgique francophone,18729,150
192088988507,Business AM,Business AM NL,18661,199
117277268286025,Fairtrade Belgium,Fairtrade Belgium,18580,70
602581353103964,Colruyt Group,These ads ran without a disclaimer,18259,19
408479362538591,Vlaams Parlement,Vlaams Parlement,18132,109
102716674832931,Administration de la Cocom - Administratie van de GGC,Commission communautaire commune (COCOM),17729,33
147059973378,ACLVB - Liberale Vakbond,CGSLB - Syndicat libéral,17575,127
512123045595812,Frosch Belgium,Frosch Belgium,17496,140
171238582919259,FGTB,FGTB - Fédération Générale du Travail de Belgique,17441,88
998887823550443,Brecht Warnez,Warnez Brecht Luc T,17332,1515
78944030699,Kanaal Z - Canal Z,Kanaal Z - Canal Z,17311,116
106232952198386,FIRM - IFDH,Federaal Instituut voor de Rechten van de Mens,17100,8
456541358067093,Clarins,Clarins Benelux Sa,16979,21
153281801079,CGSLB - Syndicat libéral,CGSLB - Syndicat libéral,16977,222
231742536958,De Morgen,De Morgen,16469,70
113417795337739,Solidaris Wallonie,Solidaris,16448,246
291699857688,EPP Group in the European Parliament,EPP Group in the European Parliament,16145,291
1045151918839662,MSD Belgium,MSD Belgium BV / SRL,16088,18
106117859442264,Chilly's,These ads ran without a disclaimer,15902,17
736539056400845,ABVV-Metaal,ABVV-Metaal,15899,1012
596946040405796,Bart Somers,Open Vld,15797,113
970323373060505,Maison Belge Du Crédit,MBC,15761,210
544164299401463,Marc Botenga,Marc Botenga (MEP),15394,42
